geo_name,avg_net_income_per_person,avg_household_net_income,avg_income_per_consumption_unit,median_income_per_consumption_unit,avg_gross_income_per_person,avg_household_income
Leganés,14531.0,38660.0,21756.0,19950.0,17438.0,46394.0
Loeches,14785.0,42908.0,22951.0,21350.0,17944.0,52078.0
Lozoya,17234.0,35223.0,22744.0,17850.0,20831.0,42575.0
Madarcos,16893.0,31213.0,,,19973.0,36904.0
Madrid,19632.0,49916.0,29129.0,22750.0,25397.0,64574.0
Majadahonda,24019.0,74987.0,38270.0,31150.0,32413.0,101193.0
Manzanares el Real,17549.0,44742.0,26046.0,22750.0,21963.0,55998.0
Meco,16076.0,48565.0,25174.0,22750.0,19887.0,60077.0
Mejorada del Campo,13212.0,38219.0,20197.0,19250.0,15654.0,45284.0
Miraflores de la Sierra,16029.0,41298.0,23445.0,19950.0,20002.0,51535.0
"Molar, El",13106.0,37511.0,19969.0,17850.0,15752.0,45084.0
"Molinos, Los",16704.0,44619.0,24937.0,22050.0,20682.0,55243.0
Montejo de la Sierra,15317.0,32549.0,20980.0,18550.0,18238.0,38756.0
Moraleja de Enmedio,15002.0,45942.0,23569.0,22050.0,18277.0,55971.0
Moralzarzal,18091.0,53552.0,28155.0,25550.0,22974.0,68007.0
Morata de Tajuña,12762.0,34744.0,19212.0,17850.0,15085.0,41070.0
Móstoles,14045.0,38622.0,21168.0,19950.0,16710.0,45949.0
Navacerrada,18244.0,45842.0,26737.0,21350.0,23446.0,58914.0
Navalafuente,14569.0,36012.0,21162.0,17850.0,17664.0,43661.0
Navalagamella,12374.0,35963.0,18736.0,17150.0,14652.0,42583.0
Navalcarnero,14381.0,43431.0,22613.0,20650.0,17499.0,52846.0
Navarredonda y San Mamés,20421.0,31718.0,25810.0,21350.0,24790.0,38503.0
Navas del Rey,12848.0,35017.0,19331.0,17850.0,15201.0,41431.0
Nuevo Baztán,15209.0,45765.0,23381.0,20650.0,18673.0,56189.0
Olmeda de las Fuentes,19861.0,46808.0,28180.0,20650.0,25606.0,60345.0
Orusco de Tajuña,11961.0,30063.0,17727.0,16450.0,13914.0,34972.0
Paracuellos de Jarama,20187.0,63913.0,32605.0,29050.0,26450.0,83743.0
Parla,11522.0,35177.0,17942.0,16450.0,13534.0,41321.0
Patones,16173.0,37616.0,23634.0,22750.0,19657.0,45721.0
Pedrezuela,16314.0,42764.0,24436.0,22050.0,20132.0,52774.0
Pelayos de la Presa,11855.0,30359.0,16925.0,14350.0,13968.0,35769.0
Perales de Tajuña,12690.0,33671.0,19054.0,17150.0,15100.0,40067.0
Pezuela de las Torres,14071.0,33453.0,20305.0,18550.0,16815.0,39976.0
Pinilla del Valle,18175.0,34252.0,23469.0,19250.0,21855.0,41188.0
Pinto,15301.0,42700.0,23448.0,21350.0,18803.0,52472.0
Piñuécar-Gandullas,15504.0,31525.0,20999.0,19250.0,18215.0,37037.0
Pozuelo de Alarcón,30524.0,96290.0,49811.0,37450.0,44016.0,138851.0
Pozuelo del Rey,13316.0,36272.0,20072.0,18550.0,15900.0,43313.0
Prádena del Rincón,18613.0,38615.0,25570.0,19950.0,22866.0,47439.0
Puebla de la Sierra,16893.0,31213.0,,,19973.0,36904.0
Quijorna,14615.0,43822.0,22791.0,19950.0,18010.0,54002.0
Rascafría,16346.0,36162.0,22508.0,19250.0,19755.0,43703.0
Redueña,16341.0,35776.0,22958.0,22750.0,19783.0,43312.0
Ribatejada,15798.0,37881.0,22674.0,20650.0,19222.0,46091.0
Rivas-Vaciamadrid,18478.0,54628.0,28972.0,26250.0,23467.0,69379.0
Robledillo de la Jara,16345.0,32116.0,21625.0,17150.0,19183.0,37693.0
Robledo de Chavela,14986.0,37151.0,21601.0,19250.0,18037.0,44717.0
Robregordo,16893.0,31213.0,,,19973.0,36904.0
"Rozas de Madrid, Las",24183.0,74371.0,38462.0,33250.0,32540.0,100073.0
Rozas de Puerto Real,13987.0,29427.0,19230.0,17850.0,16374.0,34449.0
San Agustín del Guadalix,19468.0,60674.0,30940.0,24850.0,25425.0,79241.0
San Fernando de Henares,14948.0,40448.0,22429.0,20650.0,17981.0,48655.0
San Lorenzo de El Escorial,17163.0,44280.0,25396.0,22050.0,21508.0,55492.0
San Martín de la Vega,12720.0,38563.0,19760.0,18550.0,15118.0,45833.0
San Martín de Valdeiglesias,12826.0,34141.0,19023.0,16450.0,15211.0,40490.0
San Sebastián de los Reyes,18761.0,52413.0,29037.0,24150.0,24078.0,67269.0
Santa María de la Alameda,13624.0,29695.0,18714.0,17150.0,16242.0,35402.0
Santorcaz,14092.0,35890.0,20895.0,19950.0,16838.0,42884.0
"Santos de la Humosa, Los",13849.0,39530.0,21502.0,19950.0,16743.0,47789.0
"Serna del Monte, La",13668.0,30605.0,18693.0,18550.0,15734.0,35230.0
Serranillos del Valle,15505.0,48628.0,24450.0,22050.0,19113.0,59942.0
Sevilla la Nueva,15739.0,45411.0,24242.0,22050.0,19399.0,55968.0
Somosierra,16893.0,31213.0,,,19973.0,36904.0
Soto del Real,19413.0,55841.0,29553.0,25550.0,24782.0,71287.0
Talamanca de Jarama,14271.0,39581.0,21785.0,19950.0,17269.0,47897.0
Tielmes,12425.0,32256.0,18521.0,17150.0,14535.0,37734.0
Titulcia,13487.0,35992.0,20468.0,19250.0,16066.0,42875.0
Torrejón de Ardoz,14463.0,41459.0,22129.0,19950.0,17473.0,50089.0
Torrejón de la Calzada,15061.0,47016.0,23932.0,21350.0,18558.0,57933.0
Torrejón de Velasco,14286.0,42058.0,22498.0,21350.0,17563.0,51708.0
Torrelaguna,14444.0,38394.0,21679.0,19950.0,17244.0,45836.0
Torrelodones,25127.0,80733.0,40380.0,33250.0,34072.0,109474.0
Torremocha de Jarama,16924.0,40907.0,24423.0,22750.0,20642.0,49894.0
Torres de la Alameda,14014.0,40471.0,21369.0,19250.0,16713.0,48265.0
Valdaracete,13837.0,33452.0,20911.0,16450.0,16204.0,39176.0
Valdeavero,13680.0,38216.0,20752.0,19950.0,16311.0,45565.0
Valdelaguna,13311.0,33072.0,19343.0,17150.0,15580.0,38710.0
Valdemanco,14905.0,35959.0,21572.0,18550.0,18152.0,43792.0
Valdemaqueda,12322.0,28902.0,17553.0,15050.0,14457.0,33910.0
Valdemorillo,17550.0,48965.0,26345.0,22750.0,22131.0,61745.0
Valdemoro,15196.0,45042.0,23672.0,22050.0,18637.0,55239.0
Valdeolmos-Alalpardo,17819.0,53684.0,28286.0,24150.0,22613.0,68127.0
Valdepiélagos,13885.0,37068.0,20564.0,19250.0,16641.0,44425.0
Valdetorres de Jarama,15147.0,43471.0,23126.0,19950.0,18568.0,53288.0
Valdilecha,11773.0,32202.0,17990.0,17150.0,14121.0,38624.0
Valverde de Alcalá,15238.0,38514.0,21930.0,18550.0,18049.0,45620.0
Velilla de San Antonio,15398.0,44913.0,23806.0,22050.0,18914.0,55167.0
"Vellón, El",14195.0,34382.0,20647.0,18550.0,16915.0,40971.0
Venturada,22409.0,61256.0,33525.0,29050.0,29375.0,80298.0
Villaconejos,11595.0,30866.0,17500.0,16450.0,13535.0,36030.0
Villa del Prado,12536.0,35179.0,18873.0,16450.0,14740.0,41363.0
Villalbilla,18420.0,53793.0,28936.0,26250.0,23382.0,68285.0
Villamanrique de Tajo,12034.0,27917.0,17323.0,15750.0,13962.0,32389.0
Villamanta,12981.0,37101.0,19680.0,17850.0,15491.0,44275.0
Villamantilla,14892.0,41530.0,22726.0,20650.0,18249.0,50891.0
Villanueva de la Cañada,20858.0,70766.0,34220.0,28350.0,28352.0,96193.0
Villanueva del Pardillo,18671.0,59787.0,29643.0,25550.0,24139.0,77295.0
Villanueva de Perales,13516.0,40523.0,21325.0,20650.0,16617.0,49820.0
Villar del Olmo,13648.0,36427.0,24308.0,20650.0,20180.0,53862.0
Villarejo de Salvanés,12793.0,34795.0,19327.0,18550.0,14972.0,40720.0
Villaviciosa de Odón,22250.0,68382.0,34961.0,29750.0,29305.0,90065.0
Villavieja del Lozoya,17205.0,37020.0,24212.0,21350.0,21406.0,46059.0
Zarzalejo,12921.0,32896.0,18991.0,16450.0,15464.0,39370.0
Lozoyuela-Navas-Sieteiglesias,13324.0,33065.0,19225.0,17850.0,16046.0,39818.0
Puentes Viejas,15552.0,36383.0,22090.0,20650.0,18866.0,44136.0
Tres Cantos,23133.0,67752.0,36144.0,32550.0,30280.0,88686.0
Alameda,10057.0,26375.0,14977.0,13650.0,11342.0,29744.0
Alcaucín,11024.0,25095.0,15599.0,13650.0,12470.0,28388.0
Alfarnate,11989.0,24621.0,16333.0,14350.0,13644.0,28020.0
Alfarnatejo,11570.0,22684.0,15440.0,13650.0,13057.0,25600.0
Algarrobo,10851.0,26764.0,15729.0,14350.0,12482.0,30789.0
Algatocín,10882.0,22206.0,14852.0,12950.0,12331.0,25162.0
Alhaurín de la Torre,14083.0,43020.0,22170.0,19250.0,17280.0,52785.0
Alhaurín el Grande,10432.0,30953.0,16215.0,14350.0,12162.0,36087.0
Almáchar,8985.0,21423.0,13073.0,12950.0,9889.0,23579.0
Almargen,11507.0,27550.0,16778.0,15050.0,13288.0,31813.0
Almogía,10613.0,25828.0,15511.0,14350.0,12006.0,29219.0
Álora,10648.0,26800.0,15684.0,14350.0,12142.0,30559.0
Alozaina,11006.0,24529.0,15660.0,14350.0,12659.0,28212.0
Alpandeire,11780.0,22781.0,15792.0,13650.0,13386.0,25886.0
Antequera,12633.0,32934.0,18921.0,17150.0,14982.0,39058.0
Árchez,11171.0,22638.0,15155.0,12950.0,12611.0,25558.0
Archidona,11595.0,27824.0,16945.0,15750.0,13470.0,32325.0
Ardales,11576.0,26668.0,16683.0,15050.0,13203.0,30416.0
Arenas,10534.0,21353.0,14285.0,13650.0,11812.0,23944.0
Arriate,11480.0,29162.0,17041.0,15750.0,13242.0,33636.0
Atajate,13884.0,24667.0,17888.0,14350.0,16112.0,28624.0
Benadalid,11351.0,23358.0,15580.0,14350.0,13129.0,27015.0
Benahavís,14248.0,37268.0,23590.0,17850.0,20419.0,53410.0
Benalauría,11051.0,23650.0,15181.0,14350.0,12515.0,26783.0
Benalmádena,13418.0,33901.0,19744.0,17150.0,16490.0,41661.0
Benamargosa,8872.0,19840.0,12492.0,11550.0,9768.0,21843.0
Benamocarra,9570.0,24848.0,14508.0,13650.0,10795.0,28029.0
Benaoján,10434.0,24756.0,15038.0,13650.0,11846.0,28108.0
Benarrabá,11382.0,22165.0,15769.0,14350.0,12956.0,25231.0
"Borge, El",9801.0,20230.0,13623.0,12950.0,10889.0,22476.0
"Burgo, El",11216.0,24309.0,15889.0,14350.0,12691.0,27506.0
Campillos,11577.0,29455.0,17143.0,15750.0,13385.0,34054.0
Canillas de Aceituno,10863.0,22506.0,14858.0,13650.0,12266.0,25412.0
Canillas de Albaida,10859.0,22417.0,14857.0,12950.0,12306.0,25405.0
Cañete la Real,12357.0,24681.0,16772.0,15050.0,14112.0,28188.0
Carratraca,11911.0,26347.0,17045.0,15750.0,13606.0,30096.0
Cartajima,14460.0,28536.0,20235.0,17150.0,16706.0,32969.0
Cártama,11383.0,31986.0,17567.0,16450.0,13300.0,37374.0
Casabermeja,11434.0,28070.0,16707.0,15750.0,13220.0,32456.0
Casarabonela,11693.0,26365.0,16752.0,15750.0,13557.0,30567.0
Casares,12763.0,32424.0,19016.0,17150.0,15374.0,39059.0
Coín,10596.0,30797.0,16430.0,15050.0,12519.0,36384.0
Colmenar,10322.0,25352.0,15090.0,14350.0,11666.0,28652.0
Comares,10502.0,23112.0,14488.0,12950.0,11716.0,25785.0
Cómpeta,10330.0,25036.0,14906.0,13650.0,11858.0,28740.0
Cortes de la Frontera,11339.0,25364.0,16119.0,14350.0,12941.0,28949.0
Cuevas Bajas,10528.0,24633.0,15199.0,14350.0,11794.0,27595.0
Cuevas del Becerro,11361.0,25001.0,16069.0,15050.0,12874.0,28331.0
Cuevas de San Marcos,10061.0,24019.0,14576.0,13650.0,11226.0,26800.0
Cútar,10006.0,20425.0,13607.0,13650.0,11183.0,22829.0
Estepona,12741.0,34480.0,19252.0,16450.0,15485.0,41907.0
Faraján,13304.0,28227.0,18682.0,16800.0,15869.0,33669.0
Frigiliana,11964.0,29064.0,17448.0,15050.0,14037.0,34101.0
Fuengirola,12115.0,32091.0,17897.0,15050.0,14597.0,38665.0
Fuente de Piedra,10980.0,26659.0,15958.0,15050.0,12573.0,30526.0
Gaucín,11068.0,25283.0,15872.0,13650.0,12838.0,29328.0
Genalguacil,11068.0,20493.0,14455.0,11550.0,12579.0,23290.0
Guaro,10779.0,26240.0,15838.0,15050.0,12311.0,29971.0
Humilladero,10939.0,21904.0,15068.0,14000.0,12443.0,24916.0
Igualeja,12815.0,28068.0,18225.0,16450.0,14790.0,32393.0
Istán,13228.0,29998.0,19281.0,15750.0,15908.0,36076.0
Iznate,9028.0,21247.0,13048.0,11550.0,10090.0,23745.0
Jimera de Líbar,12519.0,24583.0,17181.0,15050.0,14513.0,28500.0
Jubrique,11645.0,21232.0,15334.0,13650.0,13213.0,24091.0
Júzcar,12545.0,24975.0,17098.0,16450.0,14383.0,28633.0
Macharaviaya,10846.0,28059.0,16170.0,15050.0,12508.0,32357.0
Málaga,13847.0,36640.0,20691.0,17850.0,16761.0,44348.0
Manilva,12411.0,30150.0,18024.0,15050.0,14688.0,35683.0
Marbella,13384.0,37606.0,20317.0,17150.0,16581.0,46587.0
Mijas,11823.0,31912.0,17843.0,15750.0,14221.0,38385.0
Moclinejo,10025.0,26074.0,14934.0,13650.0,11383.0,29606.0
Mollina,10729.0,25105.0,15521.0,15050.0,12195.0,28534.0
Monda,10435.0,26973.0,15480.0,14350.0,12069.0,31199.0
Montejaque,10965.0,23515.0,15347.0,14350.0,12385.0,26560.0
Nerja,11896.0,30738.0,17617.0,15750.0,13952.0,36050.0
Ojén,11898.0,30276.0,17686.0,15750.0,14128.0,35952.0
Parauta,11161.0,22321.0,14964.0,14350.0,12681.0,25362.0
Periana,10193.0,23411.0,14571.0,13650.0,11529.0,26477.0
Pizarra,10935.0,30217.0,16662.0,15050.0,12643.0,34937.0
Pujerra,12491.0,27910.0,17666.0,16450.0,14464.0,32318.0
Rincón de la Victoria,15614.0,37913.0,23017.0,19950.0,19369.0,47030.0
Riogordo,10819.0,25706.0,15513.0,14350.0,12291.0,29202.0
Ronda,13057.0,32294.0,19187.0,17150.0,15541.0,38435.0
Salares,9287.0,19813.0,12830.0,11200.0,10383.0,22150.0
Sayalonga,10551.0,22571.0,14544.0,12950.0,11911.0,25482.0
Sedella,12822.0,23210.0,16779.0,15050.0,14729.0,26663.0
Sierra de Yeguas,10782.0,27344.0,15983.0,15050.0,12162.0,30843.0
Teba,10631.0,24926.0,15314.0,14350.0,11938.0,27989.0
Tolox,10797.0,24472.0,15414.0,14350.0,12256.0,27778.0
Torrox,10740.0,26227.0,15549.0,13650.0,12458.0,30422.0
Totalán,9837.0,24721.0,14645.0,14350.0,11124.0,27958.0
Valle de Abdalajís,10481.0,24615.0,15125.0,14350.0,11601.0,27245.0
Vélez-Málaga,12154.0,31280.0,18088.0,15750.0,14386.0,37025.0
Villanueva de Algaidas,10785.0,25488.0,15670.0,14350.0,12113.0,28625.0
Villanueva del Rosario,11372.0,26189.0,16389.0,15050.0,12939.0,29799.0
Villanueva del Trabuco,10499.0,25794.0,15478.0,14350.0,11921.0,29287.0
Villanueva de Tapia,11324.0,26335.0,16238.0,15050.0,12657.0,29432.0
Viñuela,11020.0,25648.0,15555.0,14350.0,12689.0,29532.0
Yunquera,10638.0,24743.0,15225.0,14350.0,11883.0,27639.0
Torremolinos,13845.0,33655.0,20187.0,17150.0,16868.0,41004.0
Villanueva de la Concepción,10288.0,26582.0,15399.0,14350.0,11614.0,30007.0
Montecorto,11046.0,25537.0,15747.0,14350.0,12608.0,29149.0
Serrato,10268.0,21097.0,14048.0,13650.0,11277.0,23169.0
Abanilla,12104.0,29240.0,17625.0,16450.0,13954.0,33710.0
Abarán,11501.0,30917.0,17319.0,15750.0,13185.0,35444.0
Águilas,11511.0,30995.0,17215.0,15750.0,13421.0,36137.0
Albudeite,10789.0,26845.0,15835.0,15050.0,12010.0,29883.0
Alcantarilla,11621.0,32961.0,17760.0,15750.0,13668.0,38767.0
Aledo,12499.0,32216.0,18632.0,17850.0,14366.0,37029.0
Alguazas,10246.0,31273.0,15917.0,15050.0,11762.0,35898.0
Alhama de Murcia,12394.0,33652.0,18797.0,17150.0,14670.0,39833.0
Archena,10990.0,31870.0,16842.0,15050.0,12751.0,36978.0
Beniel,10108.0,31196.0,15856.0,15050.0,11555.0,35660.0
Blanca,10843.0,29211.0,16314.0,15050.0,12456.0,33556.0
Bullas,11559.0,29822.0,17219.0,15750.0,13308.0,34336.0
Calasparra,10992.0,28646.0,16517.0,15050.0,12642.0,32947.0
Campos del Río,11704.0,29919.0,17269.0,17150.0,13263.0,33905.0
Caravaca de la Cruz,11819.0,31850.0,17832.0,15750.0,13820.0,37241.0
Cartagena,13126.0,36484.0,19853.0,17150.0,15783.0,43869.0
Cehegín,11007.0,28425.0,16365.0,15050.0,12593.0,32521.0
Ceutí,11291.0,32182.0,17392.0,15750.0,13184.0,37581.0
Cieza,11513.0,32381.0,17574.0,15750.0,13317.0,37456.0
Fortuna,9874.0,27619.0,15153.0,14350.0,11253.0,31476.0
Fuente Álamo de Murcia,10204.0,32584.0,16029.0,14350.0,11876.0,37923.0
Jumilla,10606.0,30781.0,16313.0,15050.0,12261.0,35582.0
Librilla,11778.0,31392.0,17809.0,17150.0,13668.0,36429.0
Lorca,11470.0,35178.0,17893.0,15750.0,13449.0,41247.0
Lorquí,11119.0,30278.0,16751.0,15050.0,12898.0,35121.0
Mazarrón,10468.0,27662.0,15608.0,14350.0,12026.0,31780.0
Molina de Segura,13766.0,39382.0,21248.0,18550.0,17026.0,48709.0
Moratalla,11360.0,26888.0,16518.0,15050.0,12884.0,30494.0
Mula,10753.0,29272.0,16163.0,15050.0,12272.0,33407.0
Murcia,13906.0,38682.0,21168.0,17850.0,17017.0,47337.0
Ojós,13524.0,28732.0,19030.0,17150.0,15556.0,33049.0
Pliego,11084.0,28025.0,16409.0,15050.0,12761.0,32265.0
Puerto Lumbreras,10843.0,31561.0,16758.0,15050.0,12578.0,36611.0
Ricote,12328.0,27808.0,17579.0,15750.0,14109.0,31825.0
San Javier,12495.0,33881.0,18792.0,16450.0,14995.0,40660.0
San Pedro del Pinatar,10792.0,30444.0,16545.0,14350.0,12676.0,35758.0
Torre-Pacheco,10699.0,33036.0,16780.0,15050.0,12673.0,39130.0
"Torres de Cotillas, Las",12406.0,35033.0,19007.0,17150.0,14693.0,41491.0
Totana,11009.0,33367.0,17162.0,15750.0,12726.0,38573.0
Ulea,12331.0,30480.0,18190.0,17150.0,14171.0,35030.0
"Unión, La",10670.0,31841.0,16522.0,15050.0,12446.0,37139.0
Villanueva del Río Segura,11298.0,28732.0,16849.0,15750.0,13124.0,33373.0
Yecla,11548.0,31414.0,17522.0,15750.0,13514.0,36761.0
Santomera,11536.0,33955.0,17867.0,15750.0,13520.0,39794.0
"Alcázares, Los",10704.0,28822.0,15951.0,13650.0,12512.0,33689.0
Abáigar,18318.0,36807.0,,,22075.0,44357.0
Abárzuza/Abartzuza,18313.0,46001.0,26984.0,23481.0,22164.0,55675.0
Abaurregaina/Abaurrea Alta,18717.0,40062.0,27176.0,26440.0,22268.0,47661.0
Abaurrepea/Abaurrea Baja,20640.0,43617.0,,,25684.0,54276.0
Aberin,18949.0,43264.0,27357.0,25146.0,23055.0,52638.0
Ablitas,13588.0,35206.0,20080.0,18327.0,16196.0,41962.0
Adiós,20882.0,57502.0,30907.0,29139.0,26086.0,71830.0
Aguilar de Codés,18318.0,36807.0,,,22075.0,44357.0
Aibar/Oibar,19805.0,45973.0,28420.0,27021.0,24264.0,56325.0
Altsasu/Alsasua,15986.0,39358.0,23398.0,22289.0,19487.0,47979.0
Allín/Allin,17439.0,42525.0,25703.0,22675.0,21237.0,51786.0
Allo,16006.0,37179.0,22755.0,21089.0,19248.0,44710.0
Améscoa Baja,17379.0,40698.0,25228.0,23095.0,20846.0,48817.0
Ancín/Antzin,15068.0,33058.0,21531.0,20459.0,18698.0,41021.0
Andosilla,12152.0,34134.0,18073.0,18215.0,18147.0,50972.0
Ansoáin/Antsoain,15302.0,39598.0,22572.0,21834.0,18774.0,48581.0
Anue,19094.0,45900.0,28215.0,26117.0,23819.0,57259.0
Añorbe,16222.0,40492.0,23865.0,21730.0,19917.0,49715.0
Aoiz/Agoitz,14499.0,37712.0,21435.0,20288.0,17625.0,45842.0
Araitz,18132.0,45116.0,26748.0,23741.0,22446.0,55849.0
Aranarache/Aranaratxe,18318.0,36807.0,,,22075.0,44357.0
Arantza,18494.0,53484.0,29232.0,24681.0,22039.0,63739.0
Aranguren,20062.0,61246.0,32339.0,27872.0,26651.0,81359.0
Arano,16464.0,32928.0,22338.0,21948.0,20668.0,41336.0
Arakil,18131.0,45124.0,26801.0,25313.0,22442.0,55855.0
Aras,16470.0,38593.0,23632.0,20106.0,19682.0,46121.0
Arbizu,17200.0,47504.0,26341.0,25078.0,21286.0,58786.0
Arce/Artzi,17576.0,41419.0,25795.0,25861.0,21812.0,51400.0
"Arcos, Los",16608.0,38471.0,23772.0,19614.0,19669.0,45562.0
Arellano,22642.0,46735.0,31919.0,26153.0,26484.0,54665.0
Areso,16659.0,45433.0,25124.0,24528.0,20599.0,56178.0
Arguedas,15623.0,39815.0,23310.0,19868.0,18688.0,47626.0
Aria,20640.0,43617.0,,,25684.0,54276.0
Aribe,20640.0,43617.0,,,25684.0,54276.0
Armañanzas,18318.0,36807.0,,,22075.0,44357.0
Arróniz,17934.0,41265.0,25633.0,23203.0,21718.0,49971.0
Arruazu,15157.0,38047.0,23060.0,22407.0,19708.0,49471.0
Artajona,17645.0,42743.0,25743.0,23688.0,21646.0,52433.0
Artazu,17596.0,41500.0,25385.0,22948.0,21849.0,51531.0
Atez/Atetz,20176.0,43349.0,28331.0,25791.0,25672.0,55156.0
Ayegui/Aiegi,15732.0,43200.0,24104.0,23267.0,19945.0,54768.0
Azagra,14728.0,40552.0,22288.0,20082.0,17417.0,47956.0
Azuelo,18318.0,36807.0,,,22075.0,44357.0
Bakaiku,19322.0,45942.0,28288.0,25324.0,23810.0,56612.0
Barásoain,18950.0,42566.0,26875.0,24512.0,23588.0,52984.0
Barbarin,18318.0,36807.0,,,22075.0,44357.0
Bargota,21552.0,46971.0,31446.0,26157.0,24763.0,53971.0
Barillas,13585.0,33419.0,19961.0,17127.0,16968.0,41742.0
Basaburua,17271.0,40658.0,24900.0,24372.0,21236.0,49993.0
Baztan,15920.0,41185.0,23860.0,22478.0,19685.0,50928.0
Beire,21515.0,47300.0,31593.0,21616.0,26213.0,57628.0
Belascoáin,19866.0,46117.0,28357.0,28143.0,25294.0,58717.0
Berbinzana,15252.0,37251.0,22311.0,19303.0,18146.0,44320.0
Bertizarana,15013.0,39854.0,23170.0,22579.0,18332.0,48666.0
Betelu,14867.0,41203.0,22485.0,21011.0,18473.0,51197.0
Biurrun-Olcoz,27738.0,67772.0,41289.0,27281.0,33263.0,81272.0
Buñuel,14420.0,36065.0,21230.0,18909.0,17180.0,42968.0
Auritz/Burguete,21980.0,47899.0,31429.0,27438.0,27558.0,60056.0
Burgui/Burgi,16932.0,33865.0,22748.0,21330.0,20694.0,41387.0
Burlada/Burlata,15325.0,40718.0,22883.0,22102.0,18823.0,50011.0
"Busto, El",18318.0,36807.0,,,22075.0,44357.0
Cabanillas,17311.0,43786.0,25478.0,21253.0,21129.0,53444.0
Cabredo,18318.0,36807.0,,,22075.0,44357.0
Cadreita,14116.0,40270.0,21507.0,17690.0,16603.0,47363.0
Caparroso,14786.0,41384.0,22364.0,19731.0,17781.0,49766.0
Cárcar,13090.0,35507.0,19302.0,17947.0,15534.0,42139.0
Carcastillo,14541.0,36201.0,21239.0,20493.0,17165.0,42735.0
Cascante,13732.0,35239.0,20160.0,18391.0,16510.0,42365.0
Cáseda,20128.0,46722.0,28933.0,25782.0,24656.0,57232.0
Castejón,11850.0,32739.0,17699.0,16020.0,13958.0,38562.0
Castillonuevo,20640.0,43617.0,,,25684.0,54276.0
Cintruénigo,13428.0,37866.0,20403.0,18864.0,16267.0,45873.0
Ziordia,17169.0,40135.0,25019.0,24660.0,21366.0,49947.0
Cirauqui/Zirauki,18302.0,38881.0,26303.0,23235.0,22898.0,48645.0
Ciriza/Ziritza,20814.0,44040.0,,,26778.0,56660.0
Cizur,19616.0,68367.0,32016.0,28786.0,26801.0,93411.0
Corella,12490.0,34620.0,18791.0,17321.0,15010.0,41605.0
Cortes,14712.0,37964.0,21927.0,20115.0,17458.0,45050.0
Desojo,18318.0,36807.0,,,22075.0,44357.0
Dicastillo,18514.0,42724.0,26361.0,24946.0,22663.0,52299.0
Donamaria,19722.0,54796.0,29534.0,23584.0,26186.0,72756.0
Etxalar,15584.0,43300.0,23888.0,23425.0,19298.0,53621.0
Echarri/Etxarri,20814.0,44040.0,,,26778.0,56660.0
Etxarri Aranatz,17212.0,42688.0,25416.0,23550.0,21228.0,52647.0
Etxauri,16539.0,42176.0,24791.0,24717.0,20736.0,52876.0
Valle de Egüés/Eguesibar,17310.0,51179.0,27495.0,24750.0,23060.0,68180.0
Elgorriaga,17259.0,41461.0,25512.0,25160.0,20778.0,49915.0
Noáin (Valle de Elorz)/Noain (Elortzibar),15936.0,44511.0,24349.0,22886.0,19936.0,55682.0
Enériz/Eneritz,18725.0,50294.0,27774.0,27787.0,23457.0,63005.0
Eratsun,17813.0,45846.0,26687.0,27611.0,22310.0,57420.0
Ergoiena,18907.0,43658.0,27114.0,25999.0,23194.0,53558.0
Erro,18506.0,42441.0,26742.0,24029.0,22743.0,52157.0
Ezcároz/Ezkaroze,19953.0,44600.0,28438.0,27126.0,24773.0,55374.0
Eslava,21377.0,49880.0,30567.0,25128.0,26563.0,61980.0
Esparza de Salazar/Espartza Zaraitzu,20640.0,43617.0,,,25684.0,54276.0
Espronceda,14056.0,29192.0,19699.0,17547.0,16742.0,34771.0
Estella-Lizarra,14944.0,36781.0,21652.0,20389.0,18395.0,45274.0
Esteribar,18900.0,50173.0,28655.0,27036.0,24496.0,65028.0
Etayo,18318.0,36807.0,,,22075.0,44357.0
Eulate,18074.0,40630.0,26096.0,24259.0,21621.0,48602.0
Ezcabarte,18067.0,49738.0,27216.0,24519.0,23444.0,64540.0
Ezkurra,19448.0,43997.0,27439.0,27836.0,23251.0,52601.0
Ezprogui,20323.0,40171.0,,,24844.0,49107.0
Falces,15325.0,36864.0,22113.0,19036.0,17993.0,43284.0
Fitero,12334.0,32637.0,18162.0,16211.0,14407.0,38118.0
Fontellas,16369.0,48014.0,24944.0,21388.0,20429.0,59921.0
Funes,14794.0,41634.0,22304.0,18900.0,17834.0,50190.0
Fustiñana,14938.0,38645.0,22259.0,20501.0,17770.0,45972.0
Galar,19049.0,55100.0,29723.0,26709.0,25017.0,72363.0
Gallipienzo/Galipentzu,20323.0,40171.0,,,24844.0,49107.0
Gallués/Galoze,20640.0,43617.0,,,25684.0,54276.0
Garaioa,20640.0,43617.0,,,25684.0,54276.0
Garde,19302.0,34228.0,26164.0,22457.0,23759.0,42132.0
