"geo","population","age0_rate","age14_rate","age30_rate","age50_rate","age65_rate","age85_rate","age100_plus_rate"
"058090","638","6.269592476489028","4.702194357366771","12.539184952978056","12.539184952978056","20.37617554858934","9.404388714733543","0"
"058091","2747290","6.137684772994478","9.637133320472174","10.240637136960423","16.83804767607351","13.155509611289672","6.96358957372538","0.4819294650364541"
"058092","1239","4.035512510088782","7.263922518159807","8.878127522195319","14.527845036319613","15.334947538337369","4.842615012106537","0.8071025020177562"
"058093","7444","4.4331004836109615","11.284255776464267","8.59752821063944","20.822138635142398","13.70231058570661","5.373455131649651","0.13433637829124126"
"058094","822","2.4330900243309004","12.165450121654501","7.299270072992701","6.082725060827251","17.0316301703163","3.6496350364963503","0"
"058095","1397","8.589835361488905","6.442376521116679","10.73729420186113","13.600572655690765","13.600572655690765","7.874015748031496","0"
"058096","2779","4.6779417056495145","8.99604174163368","8.99604174163368","20.510975170924794","17.632241813602015","5.757466714645556","0"
"058097","18431","5.154359503011231","8.735282947208507","7.758667462427432","18.718463458303944","15.788617003960718","7.433128967500407","0.6510769898540503"
"058098","4980","5.823293172690763","11.244979919678714","8.634538152610443","18.072289156626507","11.646586345381525","5.020080321285141","0.6024096385542169"
"058099","3419","4.387247733255338","9.651945013161743","9.651945013161743","13.746709564200058","12.576776835331968","6.727113190991518","0.8774495466510676"
"058100","3012","4.9800796812749","7.304116865869854","12.616201859229747","12.284196547144754","18.92430278884462","6.972111553784861","0.33200531208499334"
"058101","182","0","16.483516483516482","0","21.978021978021978","38.46153846153846","5.4945054945054945","0"
"058102","8949","5.698960777740529","8.93954631802436","10.839199910604536","16.42641635936976","14.8619957537155","6.816404067493575","0.22348865795060902"
"058103","8499","4.235792446170137","8.58924579362278","10.47182021414284","15.766560771855513","14.707612660312979","6.941993175667726","0.35298270384751146"
"058104","55115","5.261725483080831","10.23314887054341","10.396443799328676","16.92824095073936","12.247119658895038","6.041912365054885","0.21772657171368956"
"058105","4662","4.504504504504505","10.939510939510939","9.223509223509224","15.22951522951523","15.873015873015873","5.7915057915057915","0.2145002145002145"
"058106","1096","2.7372262773722627","12.773722627737227","2.7372262773722627","17.335766423357665","14.598540145985401","7.299270072992701","0"
"058107","5766","3.988900450919181","7.457509538674992","9.018383628165106","12.660423170308706","16.822754075615677","6.93721817551162","0.1734304543877905"
"058108","228","0","8.771929824561404","0","21.92982456140351","13.157894736842104","0","0"
"058109","266","3.7593984962406015","0","3.7593984962406015","11.278195488721805","7.518796992481203","11.278195488721805","0"
"058110","15620","6.530089628681178","10.051216389244559","10.947503201024327","17.02944942381562","11.331626120358514","5.057618437900128","0.12804097311139565"
"058111","52877","5.503337935208124","10.420409629895795","9.569377990430622","16.623484690886396","14.448626056697618","5.919397847835543","0.32150084157573233"
"058112","3528","4.2517006802721085","7.936507936507937","8.219954648526077","17.006802721088434","15.022675736961451","7.653061224489796","0.2834467120181406"
"058113","156","6.410256410256411","6.410256410256411","0","6.410256410256411","57.69230769230769","6.410256410256411","0"
"058114","18876","6.887052341597796","10.966306420851875","11.019283746556473","15.734265734265735","12.661580843399026","3.9732994278448825","0.42381860563678747"
"058115","13275","7.005649717514125","10.998116760828625","9.943502824858758","15.216572504708099","13.107344632768362","4.595103578154426","0.7532956685499058"
"058116","40794","5.1968426729421","10.02598421336471","9.388635583664264","17.968328675785656","13.776535765063489","5.540030396626955","0.29416090601559053"
"058117","50908","5.480474581598177","10.548440323721223","9.016264634242162","18.85754694743459","12.728844189518346","3.9875854482596056","0.17678950263219925"
"058118","38815","6.8272575035424445","9.89308257117094","10.43411052428185","16.720340074713384","12.984670874661857","6.234703078706685","0.33492206621151616"
"058119","16332","7.04139113397012","11.939750183688464","10.102865540044085","15.919666911584619","11.082537349987755","3.7349987754102374","0.24491795248591722"
"058120","82829","5.758852575788673","10.817467312173273","10.624298253027321","18.96678699489309","11.650508879740187","4.50325369133999","0.1931690591459513"
"058122","32662","6.827505970240646","10.991366113526421","10.562733451717593","17.727022227665177","11.818014818443451","4.408793092890821","0.39801604310819916"
"059001","74586","6.770707639503392","11.342611213900732","11.570536025527579","17.282063658059155","12.227495776687315","4.840050411605395","0.1877027860456386"
"059002","1423","4.2164441321152495","5.621925509486999","6.324666198172874","15.460295151089248","16.865776528460998","8.432888264230499","0"
