region_name,num_persons_fiscal_households,num_households,median_living_standard_eur,d1_living_standard_eur,d9_living_standard_eur,interdecile_ratio_d9_d1,poverty_rate_pct_60med,share_taxed_households_pct,share_activity_income_pct,share_wages_pct,share_pensions_pct,share_social_benefits_pct,share_direct_taxes_pct
Le Beausset,10028,4539,25180,13220,44290,3.4,11,59,70.9,60.2,32.4,3.7,-18.2
Belgentier,2213,997,24760,13980,38710,2.8,10,58,70.3,60.7,33.5,3.8,-16
Besse-sur-Issole,3054,1308,23400,12140,37810,3.1,14,54,68.6,58.5,33.7,4.4,-15.3
Bormes-les-Mimosas,8061,4084,24590,13320,46370,3.5,12,57,51.7,40.5,44.7,2.8,-19.1
Le Bourguet,,,,,,,,,,,,,
Bras,2625,1120,22970,11660,38190,3.3,16,49,78.7,67.9,24.5,4.5,-15.4
Brenon,,,,,,,,,,,,,
Brignoles,17340,7834,19980,10390,33780,3.3,23,42,65.9,57.7,30.7,8.7,-13.8
Brue-Auriac,1408,614,23700,,,,,,,,,,
Cabasse,1915,855,21560,,,,,,,,,,
La Cadière-d'Azur,5382,2388,29800,14170,60180,4.2,9,66,69.4,52.9,32.1,2,-22.8
Callas,1820,860,22700,,,,,,,,,,
Callian,3649,1541,25910,12360,43320,3.5,14,61,75.7,63.6,28.5,3.4,-18.3
Camps-la-Source,1909,846,23420,,,,,,,,,,
Le Cannet-des-Maures,4098,1863,22860,12590,38130,3,14,51,65.2,56.8,35.3,4.6,-15.4
Carcès,3333,1633,21290,10980,36670,3.3,18,46,56.4,45.3,42.5,5.3,-14
Carnoules,3745,1586,22340,11870,34830,2.9,15,47,74,65.5,27.5,5.6,-13.6
Carqueiranne,9297,4734,27440,14130,53260,3.8,10,64,57.4,45,42.6,2.1,-22.7
Le Castellet,6030,2771,24620,12720,45390,3.6,13,56,72.6,60.1,29.6,4,-18.8
Cavalaire-sur-Mer,7390,3936,23690,12260,44150,3.6,14,58,52.5,42,45.2,2.9,-18.5
La Celle,1507,641,23160,,,,,,,,,,
Châteaudouble,435,211,20820,,,,,,,,,,
Châteauvert,136,66,28000,,,,,,,,,,
Châteauvieux,,,,,,,,,,,,,
Claviers,604,326,20520,,,,,,,,,,
Cogolin,10781,5210,21630,11260,37330,3.3,17,51,74.8,61.1,25.7,4.5,-16
Collobrières,1565,822,21650,,,,,,,,,,
Comps-sur-Artuby,215,102,19740,,,,,,,,,,
Correns,810,406,19240,,,,,,,,,,
Cotignac,2012,1102,22790,10400,39800,3.8,19,47,45.9,34.8,51.3,4.1,-16.6
La Crau,18003,7802,25280,14590,40420,2.8,9,61,72,61.8,31.1,3.6,-16.6
La Croix-Valmer,3290,1769,24010,11770,47660,4,16,58,63.3,51.5,35.9,2.9,-20.3
Cuers,11837,5160,23860,12630,38620,3.1,13,53,73.5,64.4,28.1,5.1,-15.6
Draguignan,37745,17671,21510,11030,37050,3.4,20,49,65.6,56.1,34.1,7.1,-15.4
Entrecasteaux,1042,525,20560,,,,,,,,,,
Esparron-de-Pallières,361,165,20400,,,,,,,,,,
Évenos,2459,1010,25580,14680,44230,3,9,60,75,64.6,29.1,3.1,-17.3
La Farlède,8781,3890,25000,14030,41360,2.9,10,59,70.2,60.4,31.5,3.8,-17
Fayence,5777,2634,23170,11910,41120,3.5,16,52,64,53.5,35.6,4.1,-16.4
Figanières,2630,1116,23630,13220,37570,2.8,12,55,68,59,34.8,4.1,-15.3
Flassans-sur-Issole,3560,1523,22800,12370,38230,3.1,13,51,71.6,62.1,30.2,4.6,-16
Flayosc,4516,2129,24580,12190,41610,3.4,14,55,59.4,50.1,41.5,3.9,-16.9
Forcalqueiret,3146,1310,23670,13810,36250,2.6,10,51,72.5,64.4,31.9,4.2,-14.6
Fox-Amphoux,416,197,19630,,,,,,,,,,
Fréjus,52610,26423,21960,11460,38270,3.3,18,51,59.4,49.9,41,5.3,-16.2
La Garde,24677,11502,23560,12460,39530,3.2,14,54,67.8,58.9,34.5,5.8,-16.4
La Garde-Freinet,1696,850,20490,,,,,,,,,,
Garéoult,5694,2476,25010,14250,41110,2.9,9,58,60.3,52.6,43.2,3.5,-15.5
Gassin,2791,1391,25130,11930,59590,5,14,59,64.9,51.9,26.9,1.8,-24.3
Ginasservis,1694,729,23560,,,,,,,,,,
Gonfaron,4156,1921,21490,11400,34540,3,18,45,65,55.5,33.9,6.8,-13.2
Grimaud,4443,2242,24650,11470,57150,5,16,59,62.1,48.5,31.2,2.7,-24.1
Hyères,50313,26388,22960,11740,41140,3.5,16,54,59.9,50.3,39.9,5.1,-17.4
Le Lavandou,5670,3234,22300,11330,40940,3.6,18,53,43,33.9,49.8,3.9,-17.7
La Londe-les-Maures,10226,5226,24260,12890,41320,3.2,12,56,53.7,44.6,47.5,3.6,-16.8
Lorgues,9407,4387,23200,11220,41730,3.7,18,52,58.2,47.7,42.1,4.6,-17.1
Le Luc,9679,4508,20810,10440,33030,3.2,21,44,65.3,57.3,34,7.2,-13.3
La Martre,197,96,19310,,,,,,,,,,
Les Mayons,578,292,22530,,,,,,,,,,
Mazaugues,905,391,22970,,,,,,,,,,
Méounes-lès-Montrieux,2190,943,24130,13390,39650,3,11,57,72.7,64,30.2,3.6,-16.4
Moissac-Bellevue,275,151,22520,,,,,,,,,,
La Môle,1325,559,25060,,,,,,,,,,
Mons,887,423,22370,,,,,,,,,,
Montauroux,6956,2786,25850,12390,45780,3.7,14,59,78.5,67.9,25.9,3.3,-18.1
Montferrat,635,280,18960,,,,,,,,,,
Montfort-sur-Argens,1334,618,21430,,,,,,,,,,
Montmeyan,499,282,19330,,,,,,,,,,
La Motte,3199,1413,23620,12280,43290,3.5,13,56,69.5,57.4,32.1,3.3,-18
Le Muy,9296,4108,21040,10040,35710,3.6,22,46,63.7,54.6,34.4,6.6,-14.4
Nans-les-Pins,4704,1957,25930,15140,41520,2.7,8,62,72.2,63.5,32.4,3.1,-16.5
Néoules,2951,1184,25050,13840,39230,2.8,10,53,72.4,63.3,31.5,4.1,-16
Ollières,597,252,23980,,,,,,,,,,
Ollioules,14089,6244,25060,12930,44600,3.4,12,57,70.9,60.1,29.9,4.4,-18.3
Pierrefeu-du-Var,5393,2345,25560,14380,40070,2.8,9,61,68.5,60.8,34.8,3.1,-15.3
Pignans,4504,1897,21900,11930,34480,2.9,16,45,71,61.8,29.2,6.6,-14.3
Plan-d'Aups-Sainte-Baume,2156,878,24970,14630,39480,2.7,,60,81.1,71.5,23.9,3.5,-16.2
Le Plan-de-la-Tour,3135,1460,23570,11270,47410,4.2,17,53,67.5,52.9,28.3,3.5,-19
Pontevès,740,359,21870,,,,,,,,,,
Pourcieux,1547,638,23910,,,,,,,,,,
Pourrières,5620,2249,27540,14790,43990,3,8,62,82.4,72.9,23.2,3.3,-17.7
Le Pradet,11338,5452,25660,13990,44680,3.2,10,61,62.8,52.1,38.9,3.4,-18.1
Puget-sur-Argens,8412,3814,23250,12740,38720,3,13,55,74.9,64.9,26.9,4.5,-16
Puget-Ville,4307,1791,22840,13560,36070,2.7,11,52,72.4,62.4,27.9,4.7,-15.3
Ramatuelle,1761,893,25940,,,,,,,,,,
Régusse,2395,1158,21690,11290,34240,3,17,47,40.4,31.6,60.5,4.3,-12.9
Le Revest-les-Eaux,4120,1673,27590,15650,43580,2.8,7,66,77.3,65.4,30.1,2.7,-18.2
Rians,4234,1921,22940,13060,36290,2.8,12,51,71.4,63.3,33.2,4.1,-14.5
Riboux,,,,,,,,,,,,,
Rocbaron,5412,2060,24780,14760,38450,2.6,8,59,76.8,68,28.2,3.6,-15.3
Roquebrune-sur-Argens,15906,7446,24940,13320,42990,3.2,11,59,64,52.9,38.2,2.9,-18.7
La Roquebrussanne,2631,1131,23460,12780,37300,2.9,13,52,72.7,62.8,31.6,4.5,-15.5
La Roque-Esclapon,189,107,20580,,,,,,,,,,
Rougiers,1471,660,24190,,,,,,,,,,
Sainte-Anastasie-sur-Issole,2061,910,23430,13130,38600,2.9,11,55,68.7,58.9,35.4,3.6,-15
Saint-Cyr-sur-Mer,13338,6566,26690,14030,48820,3.5,10,62,65.2,54.5,34.7,2.6,-20.1
Saint-Julien,2291,1026,22610,11810,36560,3.1,17,49,66.8,58.8,33.6,4.8,-13.3
Saint-Martin-de-Pallières,252,115,21480,,,,,,,,,,
Sainte-Maxime,13650,7215,23540,11950,46610,3.9,15,56,53.3,42.4,41.9,3,-19.5
Saint-Maximin-la-Sainte-Baume,18213,7614,24490,13290,40390,3,11,54,73.6,64.3,28.9,4.3,-16.3
Saint-Paul-en-Forêt,1747,724,25180,,,,,,,,,,
Saint-Raphaël,37373,19844,25010,12400,46900,3.8,13,60,49.1,39.3,51.1,3.2,-19.8
Saint-Tropez,3580,1987,25990,11210,63120,5.6,15,59,38.7,28.6,19.9,1.2,-27.3
Saint-Zacharie,5726,2501,25990,14120,42200,3,9,58,76.1,66,29.4,3.2,-17.5
Salernes,4277,2120,20890,10600,36590,3.5,20,44,53.3,43.2,44.2,6.5,-14.3
Les Salles-sur-Verdon,223,123,22080,,,,,,,,,,
Sanary-sur-Mer,18316,9664,26150,13400,48770,3.6,11,60,51.2,40.8,45.8,2.9,-20.4
Seillans,2517,1188,21670,10550,40100,3.8,21,49,54.3,43.9,40,4.9,-16.8
Seillons-Source-d'Argens,2686,1068,24890,13840,39050,2.8,10,56,75.8,66.5,24,3.9,-15.8
La Seyne-sur-Mer,62630,30184,21400,11040,35800,3.2,19,48,63.6,55.5,35.8,7.7,-14.6
Signes,3172,1307,23520,13260,38270,2.9,12,54,79.1,70.7,23.2,4.7,-15.1
Sillans-la-Cascade,710,329,23100,,,,,,,,,,
Six-Fours-les-Plages,37447,18905,24660,13340,41820,3.1,11,57,60.5,50.7,41.5,3.8,-17.1
Solliès-Pont,11364,5079,23500,12470,38350,3.1,14,53,68.6,59.2,33.1,5.1,-15.6
Solliès-Toucas,5739,2342,26030,14570,40910,2.8,9,60,76.8,66.5,27.2,3.8,-16.4
Solliès-Ville,2378,1023,26380,14530,45410,3.1,,62,68.4,58.1,31,2.6,-18.5
Tanneron,1616,673,24970,,,,,,,,,,
Taradeau,1730,803,23800,,,,,,,,,,
Tavernes,1449,669,20570,,,,,,,,,,
Le Thoronet,2601,1148,23740,12550,38420,3.1,14,55,65.8,54.3,37.3,3.6,-16.3
Toulon,158086,79462,20960,10570,37500,3.5,22,47,67,58.3,31.9,8.8,-15.6
Tourrettes,2929,1286,23070,12200,42470,3.5,15,53,66.1,54.9,34.6,3.9,-16.2
Tourtour,518,274,22650,,,,,,,,,,
Tourves,5123,2272,22240,11910,36710,3.1,16,48,64.1,55.7,28.1,5,-15.6
Trans-en-Provence,6592,2855,24780,13400,39570,3,11,58,71.7,62.3,31.1,4.1,-15.9
Trigance,183,101,14560,,,,,,,,,,
Le Val,4312,1983,23080,12590,37930,3,14,53,62.9,52,37.8,4.7,-15.9
La Valette-du-Var,23146,11059,23810,12910,39070,3,12,56,70.2,62.2,32.8,4.9,-16.1
Varages,1109,560,19780,,,,,,,,,,
La Verdière,1679,769,22230,,,,,,,,,,
Vérignon,,,,,,,,,,,,,
Vidauban,12058,5236,21320,11220,34600,3.1,18,47,67.3,58.5,32.8,6.3,-13.9
Villecroze,1374,662,22120,,,,,,,,,,
Vinon-sur-Verdon,4296,1908,24320,13420,40350,3,11,54,71.1,63.2,25.3,4.1,-14.7
Vins-sur-Caramy,896,405,20800,,,,,,,,,,
Rayol-Canadel-sur-Mer,625,332,27540,,,,,,,,,,
Saint-Mandrier-sur-Mer,4831,2741,23750,12900,39660,3.1,13,56,54.3,47,47.7,4.3,-16.1
Saint-Antonin-du-Var,819,366,21470,,,,,,,,,,
Althen-des-Paluds,2905,1209,24490,13780,39780,2.9,11,55,77.6,69.9,24.8,4.2,-15.8
Ansouis,971,432,24800,,,,,,,,,,
Apt,10271,4988,18860,10020,33590,3.4,27,39,57.8,46.6,35.5,8.6,-13.4
Aubignan,5853,2409,22270,12380,37550,3,14,50,70.6,61.3,27,5.1,-15.3
Aurel,176,87,20910,,,,,,,,,,
Auribeau,,,,,,,,,,,,,
Avignon,88041,41745,17690,9220,33480,3.6,33,39,65.3,56,28,12.2,-13.8
Le Barroux,573,252,24600,,,,,,,,,,
La Bastide-des-Jourdans,1539,684,22970,,,,,,,,,,
La Bastidonne,866,361,26020,,,,,,,,,,
Le Beaucet,362,150,21610,,,,,,,,,,
Beaumes-de-Venise,2437,1133,22130,11350,41770,3.7,18,48,64,52.5,31.4,4.6,-15.8
Beaumettes,288,113,22870,,,,,,,,,,
Beaumont-de-Pertuis,1059,483,23540,,,,,,,,,,
Beaumont-du-Ventoux,279,141,20880,,,,,,,,,,
Bédarrides,5366,2329,23050,13150,36670,2.8,12,52,73.6,64.4,27.7,4.9,-15
Bédoin,3142,1521,22820,11830,39490,3.3,16,49,56.7,46.2,41.7,4.4,-15.3
Blauvac,545,239,21450,,,,,,,,,,
Bollène,14401,6115,19730,10240,33610,3.3,25,44,65.6,58.7,31.6,8.6,-12.9
Bonnieux,1237,608,22600,,,,,,,,,,
Brantes,,,,,,,,,,,,,
Buisson,270,132,23310,,,,,,,,,,
Buoux,97,51,23320,,,,,,,,,,
Cabrières-d'Aigues,916,401,23530,,,,,,,,,,
Cabrières-d'Avignon,1562,752,25990,,,,,,,,,,
Cadenet,3929,1835,22760,11950,37700,3.2,14,50,69.1,58.9,30.4,4.7,-14.7
Caderousse,2510,1098,23430,13830,39920,2.9,10,54,72.8,63.2,28.7,4,-15.5
Cairanne,1091,445,24960,,,,,,,,,,
Camaret-sur-Aigues,4722,1914,23700,13630,37580,2.8,11,56,74.2,64.1,27,4.3,-15
Caromb,3419,1535,22480,12150,38270,3.2,15,48,64.8,53.8,33.3,4.5,-15
Carpentras,29800,13178,18780,9740,34300,3.5,28,39,65.2,55.6,29.7,9.9,-13.8
Caseneuve,429,203,24150,,,,,,,,,,
Castellet-en-Luberon,100,52,17070,,,,,,,,,,
Caumont-sur-Durance,5600,2360,23900,12310,41550,3.4,13,57,75.7,66.7,27.3,4.7,-16.7
Cavaillon,26196,11830,18750,10000,34120,3.4,27,38,67.7,58.3,27.7,8.7,-14
Châteauneuf-de-Gadagne,3295,1426,26620,16190,46880,2.9,,64,74.9,61.8,30.3,2.9,-19
Châteauneuf-du-Pape,1987,910,23750,,,,,,,,,,
Cheval-Blanc,4331,1772,24850,14900,42170,2.8,8,57,73.8,63.6,27.6,3.1,-16.2
Courthézon,6118,2583,22150,12330,36130,2.9,14,48,73.9,63.3,23.5,5.5,-14.7
Crestet,406,191,21580,,,,,,,,,,
Crillon-le-Brave,484,220,25600,,,,,,,,,,
Cucuron,1595,792,22920,,,,,,,,,,
Entraigues-sur-la-Sorgue,8546,3795,22500,12620,36510,2.9,14,51,74.1,66.7,27.3,5.5,-14.5
Entrechaux,1115,496,21450,,,,,,,,,,
Faucon,450,199,23370,,,,,,,,,,
Flassan,432,201,22900,,,,,,,,,,
Gargas,3052,1348,21870,13130,36520,2.8,12,50,57.1,49.3,42.1,4.2,-14.1
Gignac,,,,,,,,,,,,,
Gigondas,471,207,28390,,,,,,,,,,
Gordes,1636,821,24770,,,,,,,,,,
Goult,1013,528,23380,,,,,,,,,,
Grambois,1151,527,23590,,,,,,,,,,
Grillon,1701,785,21600,,,,,,,,,,
L'Isle-sur-la-Sorgue,19635,9368,22570,11940,39830,3.3,16,51,65,55.8,35.4,5.2,-16.6
Jonquerettes,1605,662,27110,,,,,,,,,,
Jonquières,5264,2137,21940,12610,35720,2.8,14,48,75.8,64.1,24.5,5.2,-14.3
Joucas,323,153,22510,,,,,,,,,,
Lacoste,375,184,21390,,,,,,,,,,
Lafare,123,54,23640,,,,,,,,,,
Lagarde-d'Apt,,,,,,,,,,,,,
Lagarde-Paréol,329,139,26170,,,,,,,,,,
Lagnes,1660,745,24550,,,,,,,,,,
Lamotte-du-Rhône,364,166,24600,,,,,,,,,,
Lapalud,3599,1531,21290,11770,33690,2.9,18,47,71.1,64.1,29.4,6.7,-13
Lauris,3853,1699,24220,13130,39720,3,12,54,67.3,55.9,35.4,3.8,-16
Lioux,270,117,21160,,,,,,,,,,
Loriol-du-Comtat,2530,1023,24450,13240,40240,3,11,59,74.4,61.5,28,3.4,-16.9
Lourmarin,1004,503,26220,,,,,,,,,,
Malaucène,2697,1276,21520,10810,35540,3.3,18,46,61.4,50.3,36.8,4.8,-13.6
Malemort-du-Comtat,1909,785,22740,,,,,,,,,,
Maubec,1900,814,25010,,,,,,,,,,
Mazan,6220,2658,23680,12960,39930,3.1,12,52,68.2,55.8,32.8,4,-16.1
Ménerbes,870,431,22490,,,,,,,,,,
Mérindol,2241,971,24150,13390,39980,3,11,52,72.1,60.9,30.5,3.8,-15.7
Méthamis,459,214,21540,,,,,,,,,,
Mirabeau,1252,505,24700,,,,,,,,,,
Modène,469,187,25240,,,,,,,,,,
Mondragon,3864,1636,22090,11790,36860,3.1,17,49,72.3,64.5,28.6,5.6,-14.9
Monieux,228,109,22980,,,,,,,,,,
Monteux,13128,5460,21430,11560,35100,3,18,45,73.9,63.8,25.7,6.4,-14.9
Morières-lès-Avignon,8872,3848,23300,13040,38870,3,12,56,71,63.1,31.7,4.9,-15.7
Mormoiron,1905,835,20840,,,,,,,,,,
Mornas,2635,1083,23430,12680,37330,2.9,14,53,72.2,63.9,30.5,4.9,-14.7
La Motte-d'Aigues,1291,553,25520,,,,,,,,,,
Murs,361,177,22920,,,,,,,,,,
Oppède,1229,579,23900,,,,,,,,,,
Orange,27789,12816,20360,10470,35390,3.4,23,44,66.1,57.4,31.4,8.2,-14.2
Pernes-les-Fontaines,10214,4520,24530,12930,45680,3.5,12,55,67.6,56.6,29.7,3.4,-18.3
Pertuis,20002,9197,23120,12080,38570,3.2,15,53,72.9,65,28.8,5.6,-15.6
Peypin-d'Aigues,619,282,23990,,,,,,,,,,
Piolenc,5646,2309,22780,13490,36550,2.7,11,52,72.6,64.5,28.4,5,-14.9
Le Pontet,16387,7144,19590,10340,32530,3.1,24,43,65.7,58.7,31.6,9.6,-12.7
Puget,845,342,28560,,,,,,,,,,
Puyméras,524,239,23450,,,,,,,,,,
Puyvert,781,334,24350,,,,,,,,,,
Rasteau,799,351,22560,,,,,,,,,,
Richerenches,667,288,23360,,,,,,,,,,
Roaix,593,270,20630,,,,,,,,,,
Robion,4783,2033,23570,13260,42000,3.2,11,53,71.1,60.4,29.6,4.1,-16.3
La Roque-Alric,,,,,,,,,,,,,
La Roque-sur-Pernes,460,201,27330,,,,,,,,,,
Roussillon,1221,604,24540,,,,,,,,,,
Rustrel,613,295,20920,,,,,,,,,,
Sablet,1375,590,22810,,,,,,,,,,
Saignon,870,425,23690,,,,,,,,,,
Sainte-Cécile-les-Vignes,2526,1147,21930,12110,38350,3.2,15,47,67.2,55.9,30.5,5.3,-14.8
Saint-Christol,535,251,18470,,,,,,,,,,
Saint-Didier,1944,884,24790,,,,,,,,,,
Saint-Hippolyte-le-Graveyron,169,66,27550,,,,,,,,,,
Saint-Léger-du-Ventoux,,,,,,,,,,,,,
Saint-Marcellin-lès-Vaison,326,146,24310,,,,,,,,,,
Saint-Martin-de-Castillon,588,290,21950,,,,,,,,,,
Saint-Martin-de-la-Brasque,771,362,24490,,,,,,,,,,
Saint-Pantaléon,184,88,22880,,,,,,,,,,
Saint-Pierre-de-Vassols,536,225,23940,,,,,,,,,,
Saint-Romain-en-Viennois,809,388,22700,,,,,,,,,,
Saint-Roman-de-Malegarde,352,155,22830,,,,,,,,,,
Saint-Saturnin-lès-Apt,2897,1348,24060,12200,44380,3.6,13,56,56.3,41,44.3,2.9,-18.6
Saint-Saturnin-lès-Avignon,5187,2193,25480,13970,44230,3.2,10,60,75.1,65.8,27.3,3.7,-17.9
Saint-Trinit,122,64,21040,,,,,,,,,,
Sannes,238,96,23040,,,,,,,,,,
Sarrians,5742,2415,22200,12110,37820,3.1,16,47,72.2,59.4,26.4,5.3,-15.4
Sault,1261,628,20250,,,,,,,,,,
Saumane-de-Vaucluse,853,383,27980,,,,,,,,,,
Savoillan,,,,,,,,,,,,,
Séguret,743,343,21980,,,,,,,,,,
Sérignan-du-Comtat,3002,1260,23890,14550,39300,2.7,8,57,73.6,63.7,28.7,4,-15.7
Sivergues,,,,,,,,,,,,,
Sorgues,19006,8084,20430,10800,33130,3.1,21,44,72.3,64.8,25.3,8.2,-13.2
Suzette,102,48,25720,,,,,,,,,,
Taillades,1948,843,25380,,,,,,,,,,
Le Thor,8589,3677,23880,12990,39430,3,12,53,76.4,66,26.3,4.4,-15.9
La Tour-d'Aigues,4245,1845,24370,12730,44130,3.5,13,54,71.2,61.7,29,4.7,-17.1
Travaillan,719,276,21820,,,,,,,,,,
Uchaux,1759,696,27420,,,,,,,,,,
Vacqueyras,1159,513,23650,,,,,,,,,,
Vaison-la-Romaine,6064,3044,21800,10640,39660,3.7,20,47,52.3,40.9,44,5.2,-16.1
Valréas,8939,4122,18900,10270,32210,3.1,26,41,57.8,48.7,37.9,8.7,-13
Fontaine-de-Vaucluse,551,295,20320,,,,,,,,,,
Vaugines,500,252,22420,,,,,,,,,,
Vedène,11780,4957,22920,12560,36510,2.9,14,52,75.8,67.4,25.6,5.8,-15
Velleron,3100,1335,24180,13410,41310,3.1,11,54,69.6,58.5,32.3,3.7,-16.6
Venasque,831,385,24700,,,,,,,,,,
Viens,543,272,21280,,,,,,,,,,
Villars,707,340,23110,,,,,,,,,,
Villedieu,469,211,22910,,,,,,,,,,
Villelaure,3296,1382,25630,14390,41410,2.9,9,60,78.7,68.5,24.7,3.2,-16.8
Villes-sur-Auzon,1267,594,20610,,,,,,,,,,
Violès,1666,707,22350,,,,,,,,,,
Visan,1851,829,22330,,,,,,,,,,
Vitrolles-en-Lubéron,185,87,24720,,,,,,,,,,
L'Aiguillon-la-Presqu'île,2983,1669,22590,13910,36880,2.7,10,50,38.1,29.2,63.2,2.8,-13.7
L'Aiguillon-sur-Vie,2304,1049,22540,14560,32810,2.3,,50,64.7,55.6,38.3,3.5,-13
Aizenay,10282,4190,23030,15260,34620,2.3,6,49,76.5,69.3,23.7,4.4,-13.8
Angles,3267,1653,23030,14230,33730,2.4,9,53,37.8,31.6,64.7,3.1,-12.6
Antigny,954,424,22490,,,,,,,,,,
Apremont,2001,837,21450,13870,31110,2.2,,46,72.4,62.1,28.6,4.8,-12.9
Aubigny-Les Clouzeaux,7180,2809,23950,15400,35820,2.3,6,56,76.7,70,26.2,4.2,-14.5
Auchay-sur-Vendée,1119,465,22010,,,,,,,,,,
Avrillé,1452,677,21790,,,,,,,,,,
Barbâtre,1849,984,23880,,,,,,,,,,
La Barre-de-Monts,2419,1265,21960,13550,33740,2.5,11,49,50.4,41.2,50.6,3.2,-13.4
Bazoges-en-Paillers,1582,605,22790,,,,,,,,,,
Bazoges-en-Pareds,1217,503,20900,,,,,,,,,,
Beaufou,1656,622,23110,,,,,,,,,,
Beaulieu-sous-la-Roche,2383,981,23060,14520,33710,2.3,8,50,76,69.2,25.5,4.5,-14.2
Beaurepaire,2377,902,22390,15000,34610,2.3,,49,81.5,74.3,20,4.8,-13.3
Beauvoir-sur-Mer,3896,1998,21630,13500,32940,2.4,11,46,48.5,37.3,52.2,3.2,-12.9
Bellevigny,6241,2532,23800,15840,34980,2.2,6,56,80.9,75.8,22.5,4,-13.8
Benet,4014,1697,23400,14990,36310,2.4,7,55,72,64.3,31.8,3.7,-14.9
Le Bernard,1371,617,22070,,,,,,,,,,
Bessay,442,179,22130,,,,,,,,,,
Bois-de-Céné,2205,945,22120,13940,36160,2.6,9,45,72.1,61.8,29.5,4.4,-13.2
La Boissière-de-Montaigu,2260,930,22490,15160,32610,2.2,,51,81.7,73.6,21.5,3.7,-12.6
La Boissière-des-Landes,1474,623,22600,,,,,,,,,,
Bouillé-Courdault,599,238,23290,,,,,,,,,,
Bouin,2045,1015,21850,13390,35620,2.7,11,46,61.2,45.8,41.6,3.2,-15.1
Le Boupère,3135,1319,21660,14450,31220,2.2,9,44,74.4,67.2,26.4,4.9,-11.8
Bourneau,732,320,20950,,,,,,,,,,
Bournezeau,3445,1459,22660,14290,32710,2.3,9,45,78.5,69.8,23.8,4.7,-12.2
Bretignolles-sur-Mer,5719,2927,24800,15050,38430,2.6,7,59,46.3,38,56.7,2.3,-15.5
La Bretonnière-la-Claye,572,253,22370,,,,,,,,,,
Les Brouzils,2784,1121,23210,15570,35220,2.3,,52,83.5,76,20.3,3.8,-13.3
La Bruffière,3844,1588,22550,15300,32170,2.1,6,48,78.7,72,23.7,4.2,-12.5
La Caillère-Saint-Hilaire,1025,481,20590,,,,,,,,,,
Chaillé-les-Marais,1839,816,21810,,,,,,,,,,
La Chaize-Giraud,1131,520,22790,,,,,,,,,,
La Chaize-le-Vicomte,3920,1559,23380,15270,34540,2.3,7,52,83.8,74.8,20,4.9,-13.7
Challans,22466,10741,22600,13910,36410,2.6,10,50,58.6,51.7,40.6,4.3,-14.5
Champagné-les-Marais,1798,780,21270,,,,,,,,,,
Le Champ-Saint-Père,2002,894,20980,13710,31060,2.3,11,43,62.2,55.7,39.5,5.1,-12.3
Chantonnay,8644,3806,21500,13350,32080,2.4,12,42,68.5,62.3,31.2,5.5,-12.2
La Chapelle-Hermier,1095,448,20870,,,,,,,,,,
La Chapelle-Palluau,1134,436,22280,,,,,,,,,,
La Chapelle-Thémer,390,177,21360,,,,,,,,,,
Chasnais,808,320,23960,,,,,,,,,,
La Châtaigneraie,2373,1168,20080,12120,32470,2.7,17,37,58.6,51.7,38.4,7.3,-11.4
Château-Guibert,1529,601,22780,,,,,,,,,,
Châteauneuf,1092,426,22110,,,,,,,,,,
Chauché,2556,1032,23180,15370,34590,2.3,,48,77.3,69.6,22.2,4.2,-13.1
Chavagnes-en-Paillers,3615,1499,22100,14400,32830,2.3,7,45,80,72.8,22,4.9,-12.4
Chavagnes-les-Redoux,886,358,21520,,,,,,,,,,
Cheffois,1015,409,22260,,,,,,,,,,
Coëx,3525,1613,21870,13830,33690,2.4,10,46,65.6,56.5,35.7,4.3,-12.3
Commequiers,3730,1645,21770,13990,32640,2.3,9,47,67.3,57.3,34.3,4.1,-12.7
La Copechagnière,1051,418,22360,,,,,,,,,,
Corpe,1010,392,22590,,,,,,,,,,
La Couture,241,87,20760,,,,,,,,,,
Cugand-la-Bernardière,5474,2191,24060,16480,37350,2.3,5,56,81.1,74.5,20.9,3.2,-15.1
Curzon,513,226,19900,,,,,,,,,,
Damvix,763,388,21250,,,,,,,,,,
Doix lès Fontaines,1690,714,22040,,,,,,,,,,
Dompierre-sur-Yon,4703,1828,24310,15910,37090,2.3,6,60,81.5,76.3,22.9,3.7,-15.3
Les Epesses,3031,1234,22220,15760,32130,2,,44,77.3,70.6,24.9,4.4,-12.2
L'Épine,1741,922,21910,,,,,,,,,,
Essarts-en-Bocage,9302,3663,22670,15090,34140,2.3,7,49,80.5,75,20.1,4.7,-13.5
Falleron,1706,713,21790,,,,,,,,,,
Faymoreau,214,103,18260,,,,,,,,,,
Le Fenouiller,5192,2367,24570,16220,37450,2.3,5,59,56.2,48.8,47,2.3,-14.9
La Ferrière,5439,2210,23570,14940,35250,2.4,7,55,76.5,71.3,27.3,4.2,-13.9
Sèvremont,6378,2601,21890,14850,32190,2.2,8,43,75.2,66.6,24.4,4.4,-12
Fontenay-le-Comte,12539,6365,21440,11810,35440,3,16,44,60,52.5,40.2,6.8,-14
Fougeré,1255,508,22860,,,,,,,,,,
Foussais-Payré,1156,521,21210,,,,,,,,,,
Froidfond,2081,841,22020,14850,31050,2.1,,46,81.1,71.3,22,5,-12.9
La Garnache,5495,2313,22810,14620,34770,2.4,8,49,74.6,66.5,27.6,4,-14.1
