"geo","n_transactions","median_price_per_sqm","median_valeur_fonciere","median_surface_bati","median_pieces","appartement_share_pct"
"28388","15","2482.25352112676","176240","78","4","0"
"01044","3","2211.53846153846","350000","101","4","0"
"33478","42","1503.246753246753","97250","68.5","3","33.333333333333336"
"28265","4","585.2130325814537","47500","84","3","0"
"63131","9","1819.10112359551","161900","90","4","0"
"63120","5","1906.71428571429","266940","140","5","0"
"41052","5","1689.65517241379","170000","116","4","0"
"53199","3","550","44000","65","4","0"
"59252","20","2798.9592183517416","280000","105","4.5","0"
"85187","7","1556.60377358491","140000","89","4","0"
"63264","3","1471.75","176610","117","3","33.333333333333336"
"95436","4","2896.0031712473574","274000","93.5","4","50"
"47212","3","2031.39534883721","174700","86","3","0"
"18142","4","1669.5466666666666","147528.5","78.5","3.5","0"
"89268","7","1012.6582278481","115000","96","4","0"
"87143","11","1617.88617886179","199000","109","5","0"
"13067","16","2409.1747572815534","190500","89.5","3","18.75"
"42074","7","1489.57894736842","141510","80","3","14.285714285714286"
"86065","4","1057.0123475609757","85780.5","81","3.5","0"
"83120","32","4142.863793103448","296781.5","68.5","3","50"
"44159","4","2339.861751152074","252050","83","4","0"
"81325","9","1520","185000","121","5","11.11111111111111"
"85050","19","1829.03225806452","155000","92","4","0"
"89142","14","1553.1904983698184","137240","69","2","0"
"24553","19","1136.79245283019","104000","85","3","0"
"07083","5","2133.33333333333","218188.08","91","4","0"
"03046","10","707.1314102564102","56050","92","4","0"
"50321","5","1295.45454545455","199500","154","7","0"
"64141","3","1274.50980392157","130000","102","6","0"
"49002","15","1637.16814159292","150000","91","4","6.666666666666667"
"61260","3","890.909090909091","98000","100","4","0"
"66206","5","973.076923076923","70000","90","4","20"
"59317","70","2287.13768115942","180000","90","4","2.857142857142857"
"69296","14","3954.2307692307695","415000","105.5","4.5","0"
"10317","6","689.5881895881896","73250","105","5.5","0"
"91132","14","2931.271777003484","243300","87","4","28.571428571428573"
"49336","9","1622.36842105263","115000","70","3","0"
"15191","6","1370.545634920635","84950","82","4.5","0"
"01422","9","2337.66233766234","178000","86","4","22.22222222222222"
"56067","39","2536.23188405797","225150","92","4","2.5641025641025643"
"07171","4","2331.25","210000","100","3","0"
"38185","1268","2621.237693389592","123425","55","2","96.05678233438486"
"62448","13","2004.7619047619","210500","105","5","0"
"50357","3","926.315789473684","90500","95","4","0"
"87180","6","461.1321776814735","34000","78.5","3","0"
"27224","3","2129.03225806452","198000","93","5","0"
"80802","4","1034.9580138736765","76500","74.5","4","0"
"59241","3","620.915032679739","60000","110","5","0"
"47125","3","1250","200000","160","5","0"
"35131","25","2644.32989690722","270000","101","5","12"
"25605","6","1637.7551020408164","131200","104","4","16.666666666666668"
"91363","46","3232.051282051282","303500","95","5","15.217391304347826"
"46143","12","1228.395061728395","71250","77","3","0"
"77196","7","3650","313050","85","4","42.857142857142854"
"89438","7","1422.01834862385","155000","88","4","0"
"62240","11","1540.98360655738","132090","92","5","0"
"71463","3","1557.25806451613","193100","109","5","0"
"18038","11","795.454545454545","65000","72","3","0"
"26176","4","3063.75","288775","96","4","0"
"87106","18","1646.5938488071283","139750","87.5","4","5.555555555555555"
"97220","16","1994.96336996337","135850","70.5","4","12.5"
"30076","7","2437.5","195000","80","4","0"
"21512","5","2000","180000","60","3","0"
"31574","17","2465.09433962264","214800","88","4","5.882352941176471"
"71376","3","910.714285714286","65500","60","1","0"
"29238","15","2500","220000","83","4","0"
"70093","5","1171.17117117117","125700","106","5","0"
"78048","14","3464.997860504921","381900","117.5","5","14.285714285714286"
"19010","42","1000.2849002849002","68000","68","3","38.095238095238095"
"26168","4","2006.7307692307693","190000","88","4","0"
"85039","25","1714.28571428571","115435","76","4","4"
"83132","8","4002.232142857143","347500","93","4","25"
"22189","5","1312.5","105000","89","3","0"
"78440","89","2666.66666666667","199000","76","4","40.449438202247194"
"36046","37","966.666666666667","85000","82","4","16.216216216216218"
"62782","5","1070.17543859649","126600","113","4","0"
"88009","10","1730.6422018348624","155412.5","98.5","4","10"
"13105","28","3149.2238562091507","283405","86","4","14.285714285714286"
"91602","3","2500","220000","67","3","0"
"71347","3","1509.43396226415","80000","53","3","0"
"60567","11","1924.94444444444","170000","90","4","9.090909090909092"
"56189","11","1433.33333333333","95000","70","3","0"
"62160","352","1666.025641025641","116000","66","3","57.38636363636363"
"87105","4","662.325344684001","69250","104","4","0"
"71092","4","1581.25","131939","103","3.5","0"
"17388","3","1719.35483870968","159900","93","4","0"
"56238","6","1303.4458509142055","98500","70.5","3","0"
"83115","273","6090.625","341700","63","3","61.904761904761905"
"62239","17","2625","220500","84","4","17.647058823529413"
"37278","6","1901.776851300377","178500","86","3","0"
"24128","3","1696.42857142857","142500","84","3","0"
"10245","4","1584.3686868686868","142000","89.5","4","0"
"34221","5","2070.42253521127","147000","71","2","20"
"43091","4","1855.0057758952637","187300","99","3","0"
"40194","11","2083.33333333333","175595","71","3","36.36363636363637"
"66208","13","2403.33333333333","185000","88","3","15.384615384615385"
"22261","3","1969.87951807229","327000","166","6","0"
"32233","18","1667.8434065934066","113400","74","3","22.22222222222222"
"69204","100","4091.588173731031","324750","80","4","51"
"48012","5","1189.93103448276","172540","95","4","0"
"28023","10","2158.2106598984774","225025","94.5","5","0"
"10406","13","1960.22727272727","172500","87","4","0"
"79208","8","766.5005387931035","93250","92","4","0"
"07259","11","2187.5","160091","80","3","9.090909090909092"
"14274","15","2572.72727272727","283000","108","5","6.666666666666667"
"16415","4","1201.923076923077","92500","82","3.5","0"
"42338","13","2395.83333333333","190400","91","4","15.384615384615385"
"02613","6","1704.8709156918112","169000","93.5","4.5","0"
"76476","78","1780.1535087719299","151000","88","4","5.128205128205129"
"92047","11","6447.08108108108","855000","139","5","9.090909090909092"
"27453","14","1675.626959247649","116000","77.5","4","0"
"43042","5","1344.44444444444","80000","70","3","0"
"11132","23","1152.17391304348","138500","106","4","4.3478260869565215"
"58124","8","1050.6410256410256","89950","79","4","0"
"01365","7","2419.35483870968","225000","123","4","0"
"34240","29","3608.33333333333","292400","80","4","44.827586206896555"
"31142","5","2351.53846153846","183420","78","4","0"
"39217","4","1819.6138211382113","196000","116.5","5","0"
"03155","19","625.370457142857","57500","80","3","5.2631578947368425"
"16182","5","238.490566037736","63200","105","5","20"
"59441","3","1473.68421052632","140000","95","5","0"
"97128","59","3538.93805309735","215000","70","3","38.983050847457626"
"34021","6","1336.3659274193549","38250","48","2.5","0"
"70224","5","2250","315000","114","4","40"
"33517","9","2274.07407407407","204000","105","4","0"
"22026","4","2601.9109195402298","265350","99.5","4","0"
"58077","3","454.545454545455","50000","110","4","0"
"60591","7","2192.30769230769","225000","93","4","0"
"24162","3","1689.18918918919","125000","80","4","0"
"59183","771","2057.14285714286","160000","82","4","40.856031128404666"
"11043","3","809.090909090909","89000","110","4","0"
"10289","7","823.513513513514","50000","75","3","0"
"30168","4","2273.881347410759","207500","84","3.5","0"
"09274","3","1000","85000","85","4","0"
"89009","5","1027.25555555556","139000","111","4","0"
"10099","3","1263.73626373626","115000","91","4","0"
"54156","6","1547.9449541284403","169250","122.5","5","16.666666666666668"
"02559","3","702.479338842975","85000","102","3","0"
"76595","14","2168.6756893498605","251500","107.5","4","0"
"59012","9","1363.63636363636","120000","88","3","0"
"30035","6","1996.822033898305","153000","64.5","3.5","0"
"29085","16","3856.037151702786","279314.5","74","3.5","18.75"
"30269","19","1792.20779220779","110000","60","3","42.10526315789474"
"80086","8","1406.5592903828197","150350","101.5","5","0"
"2B135","3","1029.41176470588","35000","34","1","100"
"22308","8","1300.061425061425","90750","76","3.5","0"
"09299","4","1829.5454545454545","114175","69","4","0"
"23141","3","909.090909090909","80000","80","4","0"
"52107","4","968.1777305428384","97250","97","4","0"
"76534","12","1937.4755381604696","166000","75.5","4","16.666666666666668"
"61130","5","1823.17073170732","163000","100","4","0"
"71282","6","1262.8986866791745","149268","103.5","5","0"
"24097","4","1212.156497438286","108000","114","2.5","0"
"14069","12","1648.2683982683984","139050","71","4","8.333333333333334"
"61275","14","1109.7972972972973","49500","69.5","3","0"
"05065","25","2804.87804878049","154800","67","3","56"
"36230","23","797.46835443038","60000","75","4","4.3478260869565215"
"97111","14","3962.6168224299063","321000","75","4","0"
"84082","14","2650.6899055918666","280627.5","85","4","14.285714285714286"
"69055","13","3495.21978021978","327800","106","4","23.076923076923077"
"17201","3","910","91000","100","3","0"
"14066","45","3750","236900","73","4","24.444444444444443"
"89230","3","1548.19277108434","128500","83","4","0"
"33058","42","1687.0335820895523","105000","70.5","3","38.095238095238095"
"16406","3","1240","173400","109","5","0"
"31258","3","2269.01234567901","183790","81","4","0"
"79136","10","1135.5285714285715","88950","56.5","2","0"
"88044","4","1038.3333333333335","119600","107","5.5","0"
"77455","15","3235.29411764706","230000","74","3","33.333333333333336"
"36184","6","1124.0641025641025","73647.5","82.5","4","0"
"46324","3","391.345291479821","87270","223","7","0"
"17236","8","738.4087301587301","45777.5","56","2.5","25"
"33154","10","1426.398538011696","103000","76","4","0"
"58252","4","528.8888888888889","58600","90","5","0"
"50297","7","1679.48717948718","187000","108","5","0"
"50403","26","2356.6236250597804","213000","81","3","0"
"50013","5","1339.28571428571","135000","110","3","0"
"60106","17","2388.05970149254","210000","78","4","0"
"16150","10","1803.466814979607","162550","95","4","0"
"61324","16","926.3673890608875","75227.11","86.5","3.5","6.25"
"14341","74","2548.0392156862745","213500","80.5","4","28.37837837837838"
"53035","5","1395.3488372093","85357","78","3","0"
"82136","8","1523.0162738496072","207000","110","4.5","0"
"72291","6","1153.0864197530864","87500","77.5","4","0"
"81295","3","1152.17391304348","106000","92","4","0"
"35238","1635","3928.57142857143","182000","57","3","80.55045871559633"
"35282","14","1879.8732943469786","137500","93.5","4.5","0"
"28247","5","2065.09803921569","245000","116","4","0"
"43078","14","1699.7678396871945","152785","90.5","4","14.285714285714286"
"50564","12","1452.9639956358346","157500","105.5","5","0"
"70433","7","1912.79069767442","62000","79","3","42.857142857142854"
"42095","95","1250","106000","78","3","61.05263157894737"
"87061","4","719.8717948717949","75000","70","4","0"
"37267","28","2361.263736263736","238250","102","4","3.5714285714285716"
"59011","70","2179.8641304347825","183111","88","4","10"
"28398","10","1439.0226374416097","127500","96","4.5","0"
"02201","4","1957.5641025641025","136685","86","3.5","0"
"45066","5","1365.45454545455","145000","110","4","0"
"38483","14","2530.5858585858587","240850","94.5","4","7.142857142857143"
"95483","5","3189.65517241379","318000","99","4","0"
"26162","5","1463.15789473684","147000","95","4","0"
"88028","3","2302.23214285714","237100","112","5","0"
"95430","36","3250.9929906542056","277187.5","89.5","4","16.666666666666668"
"72025","12","1487.5","130500","90.5","4","0"
"84042","16","3525.0840425531915","228460","89.5","3","25"
"61382","6","904.5298165137615","82500","80","4","0"
"56032","16","1781.2117503059976","144500","77","4","0"
"08217","3","468.75","60000","65","3","0"
"64061","19","1697.24770642202","195000","88","4","10.526315789473685"
"06103","14","2315.1315789473683","112500","61","2.5","57.142857142857146"
"03134","5","651.851851851852","88000","135","5","0"
"04235","3","1977.77777777778","148000","90","3","0"
"64211","3","2233.25757575758","294790","132","5","0"
"73183","7","3363.63636363636","300000","85","4","14.285714285714286"
"01407","10","2427.662037037037","222500","75","4","20"
"69047","4","4846.913607712273","564010","109.5","4.5","50"
"56240","141","4275.5905511811","347000","90","4","14.184397163120567"
"35207","49","2760.18099547511","255500","103","5","24.489795918367346"
"51250","33","2020.83333333333","175500","84","4","6.0606060606060606"
"58303","58","1559.047619047619","135000","83","4","8.620689655172415"
"29192","6","1605.324074074074","111000","72","3.5","0"
"08058","3","1571.42857142857","110000","74","3","0"
"31381","13","2211.76470588235","210000","92","4","23.076923076923077"
"92076","43","5900","499000","90","4","60.46511627906977"
"76043","4","2012.6247987117551","202850","101.5","4.5","0"
"48094","4","1342.2916666666665","122275","85.5","3","0"
"17008","10","2886.127903225806","244000","96","4","0"
"52093","10","799.7311827956989","80250","97","4.5","0"
"51171","12","2246.167763157895","259950","111","5","0"
"72029","25","1260","90000","72","3","12"
"87161","33","1157.14285714286","91000","87","4","3.0303030303030303"
"45081","7","1143.75","111000","126","5","0"
"03011","3","1389.13793103448","160900","90","5","0"
"08388","3","1750","280000","138","5","0"
"04197","33","2460.31746031746","140000","56","3","30.303030303030305"
"27015","6","2176.291372386096","185000","85","4.5","0"
"01034","65","2023.80952380952","138000","80","4","44.61538461538461"
"36058","10","800.4854368932039","56000","77.5","3","0"
"29051","55","2238.80597014925","200000","97","5","0"
"06090","33","4673.91304347826","305000","75","3","36.36363636363637"
"14304","11","2987.01298701299","253500","77","3","9.090909090909092"
"10184","3","1256","145000","96","5","0"
"51559","23","1211.11111111111","109000","88","4","0"
"33006","4","838.1689517912428","95061","109","4","0"
"74178","4","4339.838832729354","373760","86","4","0"
"34257","3","982.142857142857","55000","56","2","0"
"71330","5","1268.0412371134","123000","97","5","0"
"97210","32","2855.095277547639","232500","101","4","3.125"
"24301","4","1755.3083528493364","112575","85.5","4","0"
"43062","3","2272.72727272727","200000","88","4","0"
"60005","7","2363.63636363636","260000","111","4","0"
"26148","4","2184.782608695652","225000","104","5","0"
"15181","5","1800","187750","110","5","0"
"56074","10","2149.4117647058824","180000","97.5","4","0"
"22364","17","2785.71428571429","260000","87","4","0"
"70532","3","1242.10526315789","118000","95","4","0"
"29196","14","2089.933788121991","226500","100","5","0"
"09239","5","1308.33333333333","78500","60","3","0"
"89179","4","978.5527462946818","92800","90","4","0"
"40266","19","3541.66666666667","176000","53","3","52.63157894736842"
"16269","3","1991.66666666667","143400","75","4","0"
"47131","3","1804.12371134021","175000","97","5","0"
"59352","65","2900.9009009009","260800","94","4","7.6923076923076925"
"62197","12","1274.7619047619048","105000","87","4","0"
"73154","12","3208.770114942529","327305","109.5","4.5","33.333333333333336"
"56136","8","1623.6215909090909","148000","72","3","0"
"21502","9","1406.25","90000","75","4","0"
"65035","4","3056.798730395818","181500","60.5","3","0"
"60008","3","1896.55172413793","220000","116","5","0"
"77214","5","2226.70731707317","365180","138","6","0"
"42335","4","2296.6605616605616","276035","108","4.5","25"
"60403","15","1154.41176470588","46875","52","3","0"
"29134","4","1627.9488204718114","128000","83.5","3.5","0"
"59042","22","3022.473604826546","257925","80.5","4","13.636363636363637"
"06017","4","3166.666666666667","100500","34","2","0"
"05052","8","2325.3715498938427","220500","94.5","4","37.5"
"76650","8","2297.0588235294117","233000","106","4","0"
"45121","9","1063.85245901639","64895","59","3","0"
"31044","108","3475.0679509296533","325251.5","91","4","46.2962962962963"
"01453","3","1361.11111111111","122500","90","5","0"
"16175","3","1731.88405797101","150000","120","4","0"
"11129","35","1000","72500","91","4","2.857142857142857"
"28214","31","1322.22222222222","115000","80","4","16.129032258064516"
"14739","29","2551.02040816327","203500","80","4","13.793103448275861"
"62042","3","1881.57894736842","143000","76","4","0"
"09235","7","1035.94262295082","130000","144","5","0"
"77389","23","2559.52380952381","265000","84","4","34.78260869565217"
"01125","7","1699.38650306748","190000","111","5","0"
"33477","8","1825.7593057775748","142500","71","3.5","25"
"91235","21","2842.10526315789","177000","61","3","66.66666666666667"
"38005","9","3745.90163934426","319600","71","3","22.22222222222222"
"66006","4","1394.2244478685157","126540","68","3","0"
"29098","13","2503.09523809524","215000","83","3","7.6923076923076925"
"71333","11","1816.23931623932","202000","98","4","9.090909090909092"
"37231","9","1471.42857142857","95000","72","4","11.11111111111111"
"52394","4","440.09433962264154","42000","103","2","0"
"33194","5","1714.28571428571","110000","68","3","20"
"80096","9","1386.66666666667","104000","74","4","0"
"60464","4","2090.830096094868","216500","102.5","4","0"
"62512","4","1109.2907092907094","125000","79","3.5","0"
"03020","3","1092.71428571429","76490","70","3","0"
"11241","5","1428.57142857143","120000","84","3","0"
"85252","4","1279.7566812923815","143250","112","4","0"
"73139","4","1852.2727272727273","77500","46","2.5","0"
"63381","11","1849.33333333333","87460","80","3","18.181818181818183"
"51265","5","1627.90697674419","120000","86","4","0"
"60063","9","2283.18584070796","228000","110","4","0"
"56228","3","2291.66666666667","165000","74","4","0"
"29161","33","2701.75438596491","275000","101","4","12.121212121212121"
"58151","35","918.918918918919","48000","65","3","2.857142857142857"
"04166","19","1538.46153846154","115000","60","3","31.57894736842105"
"59458","9","3637.90476190476","429900","100","4","0"
"47028","4","1438.6792452830189","174000","134.5","4.5","25"
"30273","15","2573.60655737705","220800","85","3","6.666666666666667"
"29015","17","2446.05263157895","230000","110","5","0"
"26380","4","1990.7060185185185","266892.5","114.5","4","0"
"34318","3","2233.75","357400","140","4","0"
"76610","13","2500","226000","85","4","0"
"77423","6","2135.5789978422445","201500","100.5","5","0"
"39501","4","1723.124098124098","175000","94.5","4.5","0"
"97234","5","772.727272727273","34000","60","3","0"
"33142","12","2645.5502392344497","249041.5","92.5","4","0"
"46317","3","1467.10526315789","133000","114","5","0"
"36123","5","658.227848101266","51000","79","3","0"
"83104","29","2563.63636363636","210000","78","3","31.03448275862069"
"71134","4","1496.305418719212","180000","101.5","4","0"
"53219","13","1036.58536585366","83900","89","4","23.076923076923077"
"60624","5","1547.82608695652","127000","90","4","0"
"23069","9","326.086956521739","30000","82","3","0"
"61139","5","1623.37662337662","200000","139","5","0"
"38249","36","4248.112128146453","381625","83","4","50"
"91195","5","2081.08108108108","255900","120","4","20"
"12026","6","1423.7891737891737","156500","99","3.5","0"
"76305","40","2324.5569620253164","193200","86.5","4","2.5"
"06010","21","3205.12820512821","130000","52","3","61.904761904761905"
"37130","20","1287","97500","79.5","4","5"
"41296","6","1996.420739348371","211500","96.5","4.5","0"
"34341","28","2565.322580645161","189500","84.5","4","0"
"62132","33","1802.32558139535","155000","93","4","0"
"95554","9","2824.07407407407","305000","105","5","0"
"71015","3","1523.80952380952","160000","88","4","0"
"80754","4","1238.5204081632653","113250","86.5","4.5","0"
"70261","15","1648.14814814815","157700","100","4","0"
"45325","3","1446.28099173554","175000","121","4","0"
"66099","6","1588.5416666666665","147500","83.5","3.5","0"
"32107","88","1353.6923076923076","117000","90.5","4","12.5"
"76418","4","1898.436736687836","186450","91.5","5","0"
"14389","5","1911.66666666667","225000","119","4","0"
"24382","7","1076.92307692308","117300","107","4","0"
"72053","6","1713.5854341736695","156250","100.5","3.5","0"
"63012","4","1630","145325","104","3.5","0"
"54192","3","945.945945945946","105000","124","4","0"
"25320","20","3335.9859272910035","243701.5","74.5","3","75"
"54222","9","1379.68","133000","102","4","11.11111111111111"
"85278","45","3636.36363636364","235000","70","3","8.88888888888889"
"71442","13","1704.54545454545","163300","99","5","7.6923076923076925"
"65335","4","1258.8694418164616","136750","145.5","4","0"
"52114","17","1071.42857142857","99500","94","4","5.882352941176471"
"80177","6","1273.3483223797994","100625","93.5","4","0"
"53258","5","1250","90000","87","4","0"
"27691","7","2282.05128205128","199000","90","4","0"
"45275","5","1547.61904761905","120000","82","4","0"
"51136","6","1525","117500","97","4.5","0"
"33412","7","2298.85057471264","200000","98","4","0"
"38068","3","3637.36263736264","420250","122","4","0"
"48034","14","1310.0537634408602","79500","79","3","14.285714285714286"
"61342","5","1179.91304347826","133000","105","5","0"
"60189","9","2054.79452054795","156000","111","4","0"
"19273","11","1173.80198019802","100000","101","4","9.090909090909092"
"49373","64","1549.8366013071895","141000","97","4","3.125"
"27142","3","2110.34482758621","212000","145","4","0"
"59648","114","2222.782258064516","177630","87","4","33.333333333333336"
"27161","6","1929.9968324358567","160500","86","4","0"
"35339","4","1352.8481012658228","132500","98.5","3.5","0"
"16171","6","1008.3333333333334","165000","91.5","5","0"
"49253","6","1082.3170731707316","140000","110","5","0"
"61133","7","1398.86363636364","120000","88","4","0"
"80799","36","1847.6524390243903","178700","93","4","2.7777777777777777"
"44013","18","2308.0128205128203","217500","95.5","4.5","0"
"94047","29","3476.19047619048","339700","82","4","20.689655172413794"
"29225","15","1764.70588235294","174000","114","5","0"
"21554","22","1222.7272727272725","74300","65.5","3","72.72727272727273"
"70175","3","980","98000","100","4","0"
"76312","45","1511.62790697674","128000","82","3","15.555555555555555"
"26086","11","880","81000","100","3","36.36363636363637"
"71202","12","2175.297822896282","178500","91.5","4","8.333333333333334"
"30054","4","2555.978260869565","326750","117","4","0"
"25116","3","1948.5","170000","90","3","0"
"40003","4","1885.15528589058","246500","115.5","5","0"
"17022","9","1555.55555555556","158000","95","4","0"
"26234","8","2790.177966101695","254550","107","4","12.5"
"59444","6","1985.1190476190477","165775","76.5","4","0"
"62325","12","1077.5096248196248","67094.47","85","3","8.333333333333334"
"41212","28","2236.2962031682173","187435","90","4","3.5714285714285716"
"33547","9","1948.52941176471","180000","110","4","11.11111111111111"
"23206","4","1127.5276292335116","143537","111","5","0"
"42009","3","1159.09090909091","127500","100","4","0"
"59222","15","2609.75609756098","234000","98","4","0"
"22087","6","664.8148148148148","29000","52.5","1.5","0"
"62705","13","1277.77777777778","123500","92","4","0"
"14398","4","2054.0271132376397","173500","98.5","4","0"
"24513","3","1718.75","165000","96","4","0"
"63055","8","1561.6361788617887","106175","77","3","0"
"76092","5","1739.13043478261","100000","92","4","0"
"54234","11","2970.49180327869","231000","82","5","0"
"53045","5","1669.7247706422","150000","84","3","0"
"06140","19","5140.52631578947","360000","94","4","5.2631578947368425"
"53144","7","995.098039215686","101500","102","5","0"
"54415","23","2177.41935483871","186500","90","4","21.73913043478261"
"03262","8","1312.1061897702002","123000","79.5","3","0"
"34074","29","1660.71428571429","125000","94","4","3.4482758620689653"
"41135","9","1149.42528735632","110000","93","4","0"
"42183","32","1478.397212543554","122000","74.5","4","50"
"56168","21","4700","440000","100","5","0"
"50031","58","3986.40350877193","234800","57.5","3","22.413793103448278"
"62656","6","1696.0294117647059","135600","106.5","5","0"
"55517","6","723.2020547945206","80500","90","4.5","0"
"42069","25","1857.14285714286","180500","102","5","4"
"06143","7","2238.80597014925","120000","67","3","42.857142857142854"
"82169","15","1455","145500","110","4","0"
"89220","6","671.4814814814815","45500","62","2.5","0"
"73137","28","3891.754756871036","232272.5","65","3","71.42857142857143"
"35324","4","1390.1215512251592","111000","84","3.5","0"
"76555","6","2223.309018567639","291250","136.5","6","0"
"08435","5","1491.52542372881","215000","105","5","0"
"89344","13","1244.68085106383","85000","72","3","0"
"34143","28","2997.121212121212","213250","71","3","7.142857142857143"
"27481","3","2268.29268292683","312000","136","4","0"
"40260","3","2173.33333333333","163000","75","3","0"
"53136","7","1696.42857142857","153000","90","4","0"
"62036","7","1500","118400","70","4","0"
"69168","5","3422.68041237113","332000","110","5","20"
"01398","7","2904.97737556561","315000","92","4","28.571428571428573"
"44095","12","1613.793671720501","155000","89","4","0"
"44102","17","2625","223000","110","4","0"
"22003","8","1795.8589870903675","198850","100.5","4","0"
"29044","16","1307.6612903225805","124625","99","5","0"
"56121","519","2781.81818181818","175000","70","3","58.38150289017341"
"88132","8","1666.111111111111","133750","86","4","12.5"
"77442","24","2849.0259740259744","280000","96","4","0"
"02209","3","1964.28571428571","110000","56","3","0"
"38425","30","2377.765486725664","233252.5","90","4","10"
"85088","52","3257.452574525745","272525","89","4","1.9230769230769231"
"31395","175","2228.9156626506","170000","77","4","44.57142857142857"
"76333","6","806.5391398724732","86000","80","3.5","0"
"11052","6","1846.770025839793","139000","88","3","0"
"31165","44","2519.035532994924","219950","85.5","4","20.454545454545453"
"60503","3","1617.64705882353","220000","123","5","0"
"70492","5","522.87568627451","44000","70","4","0"
"21363","3","1336.15384615385","123000","106","4","0"
"31200","4","813.3333333333334","72500","95.5","4","0"
"29028","7","2337.83783783784","130000","80","4","0"
"11281","13","1450.98039215686","155000","95","4","0"
"80303","4","2868.0828220858893","270275","76.5","3.5","0"
"28351","4","1435.2777777777778","158050","81.5","3.5","0"
"31330","5","2576.59574468085","242200","94","4","0"
"74088","10","4679.2056803995","606350","144","4.5","20"
"35328","19","1500","130000","82","4","0"
"88462","8","1783.6065573770493","217100","98.5","5","0"
"01392","5","1786.66666666667","213000","88","4","0"
"80635","10","1565.3846153846152","103500","61.5","3","10"
"73317","18","5729.946524064171","277820","46","3","72.22222222222223"
"19279","4","1747.6984126984125","142500","105","4","0"
"88317","3","649.350649350649","51500","86","4","0"
"63334","7","1166.66666666667","70000","83","4","0"
"39169","6","1452.9597554763118","164125","128.5","4","16.666666666666668"
"08216","5","1533.33333333333","230000","106","4","20"
"12164","5","980.392156862745","80000","77","4","20"
"95316","5","3380.95238095238","275000","90","4","0"
"19122","4","1271.5984033321763","100850","76.5","4","0"
"33186","7","1014.59854014599","138000","96","4","0"
"85064","13","1804.12371134021","170000","95","4","0"
"51262","18","1223.839774557166","78500","80","4","11.11111111111111"
"07174","3","2023.80952380952","170000","84","5","0"
"08365","9","632.65306122449","65000","110","3","11.11111111111111"
"61462","5","1818.18181818182","205900","116","6","0"
"03159","6","962.2802041973908","82800","84.5","4","16.666666666666668"
"66037","337","3403.125","150000","43","2","65.28189910979229"
"14257","15","2671.23287671233","220000","96","4","0"
"62646","7","1897.72727272727","161070","85","3","0"
"15184","3","2765.65656565657","273800","99","4","0"
"76357","3","2264.15094339623","120000","89","4","0"
"76552","60","3311.4224137931033","314075","90","4","23.333333333333332"
"64400","11","2073.17073170732","190000","99","4","9.090909090909092"
"71095","4","1062.5","76500","72","3.5","0"
"84089","156","3180","200500","69.5","3","42.30769230769231"
"51329","10","2513.099290780142","273525","118.5","5","0"
"05087","5","1809.09090909091","155000","95","5","0"
"01017","10","1338.01462100808","101500","89","3.5","10"
"62502","29","2378.78787878788","222000","90","4","3.4482758620689653"
"38130","41","2140.18691588785","148295","83","4","43.90243902439025"
"38504","11","3559.08333333333","283323","70","3","0"
"53272","3","457.142857142857","50000","76","3","0"
"21361","3","1219.51219512195","56000","82","3","0"
"54029","15","1894.73684210526","240000","95","4","26.666666666666668"
"88497","4","1154.9887542171687","113400","123","5","0"
"31491","3","2521.00840336134","216350","77","3","0"
"14592","12","2120.7327586206898","233000","128.5","5","0"
"18205","89","1754.09836065574","170000","101","5","2.247191011235955"
"22324","18","2940.204830053667","287500","115","5","0"
"37138","6","2068.0541368743616","136000","75.5","3.5","0"
"79215","4","1029.7614379084966","129755","130.5","5","0"
"49135","14","2465.4476670870113","225500","88","3","14.285714285714286"
"71360","10","1850.3898635477583","211900","100","4","0"
"71590","4","2095.8333333333335","230000","108.5","5","0"
"25475","3","2013.42281879195","245000","110","5","0"
"26355","4","2500.1678227791454","237500","95.5","4","25"
"46297","11","1457.00475409836","154500","96","4","0"
"59576","11","2662.92134831461","237000","86","4","0"
"34085","3","1850.56179775281","164700","89","4","0"
"59118","12","1071.4882943143812","90500","84","4","0"
"71093","5","1573.91304347826","181000","103","4","20"
"03195","23","855.555555555556","62000","75","3","21.73913043478261"
"60027","5","2500","230000","84","5","0"
"86007","9","1330.09708737864","130000","103","4","0"
"16066","5","906.739130434783","83420","73","3","0"
"25074","3","2100.59171597633","326650","123","5","0"
"29144","8","1650.5216095380028","185050","105.5","5","0"
"88170","5","1092.10526315789","98000","90","3","0"
"27151","6","1861.1751152073732","171676","82","4.5","16.666666666666668"
"49008","7","1633.33333333333","147000","80","3","0"
"42086","4","1154.7619047619048","99500","83","3.5","0"
"80240","12","1306.3338678369482","135930","84.5","3","0"
"91645","85","4748.60335195531","389500","88","4","35.294117647058826"
"87045","11","1486.7","75000","85","4","0"
"14761","5","2234.61538461538","306100","124","6","0"
"43046","13","1885.71428571429","183400","90","5","38.46153846153846"
"17297","18","7163.467235454438","547475","78.5","3.5","16.666666666666668"
"2A032","18","4537.722317842799","330000","71","3","16.666666666666668"
"22059","6","1472.8991596638657","146817.5","92.5","3","0"
"69039","8","2551.7241379310344","222000","80.5","3.5","50"
"66021","59","2456.97674418605","203000","80","3","8.474576271186441"
"11233","6","2243.9890710382515","207500","79","4","0"
"39494","6","2666.7131782945735","332000","131","4.5","0"
