"geo","GeboorteRelatief_25","SterfteRelatief_27","GemiddeldeHuishoudensgrootte_32","Bevolkingsdichtheid_33","GemiddeldeWOZWaardeVanWoningen_35","PercentageEengezinswoning_36","PercentageMeergezinswoning_37","PercentageBewoond_38","PercentageOnbewoond_39","Koopwoningen_40","HuurwoningenTotaal_41","BouwjaarVoor2000_45","BouwjaarVanaf2000_46","GemiddeldElektriciteitsverbruikTotaal_47","GemiddeldAardgasverbruikTotaal_55","AantalInkomensontvangers_64","GemiddeldInkomenPerInkomensontvanger_65","GemiddeldInkomenPerInwoner_66","k_40PersonenMetLaagsteInkomen_67","k_20PersonenMetHoogsteInkomen_68","Actieven1575Jaar_69","HuishoudensMetEenLaagInkomen_72","PersonenautoSPerHuishouden_91","AfstandTotHuisartsenpraktijk_94","AfstandTotGroteSupermarkt_95","AfstandTotSchool_97","Mannen_6","Vrouwen_7","k_0Tot15Jaar_8","k_15Tot25Jaar_9","k_25Tot45Jaar_10","k_45Tot65Jaar_11","k_65JaarOfOuder_12","Ongehuwd_13","Gehuwd_14","Gescheiden_15","Verweduwd_16","WestersTotaal_17","NietWestersTotaal_18","GeboorteTotaal_24","SterfteTotaal_26","HuishoudensTotaal_28","Eenpersoonshuishoudens_29","HuishoudensZonderKinderen_30","HuishoudensMetKinderen_31","Woningvoorraad_34"
"WK036345  ","14","5","1.5","13239","317","1","99","94","6","29","70","96","4","2040","1060","3300","40.3","35.1","34.2","29.8","69.5","13","0.4","0.4","0.3","0.5","469.361147327249","530.638852672751","101.69491525423729","113.42894393741851","466.7535853976532","230.76923076923077","87.35332464146023","741.851368970013","157.7574967405476","83.44198174706649","19.55671447196871","216.42764015645372","176.01043024771838","14.341590612777054","5.215123859191656","646.6753585397653","415.90612777053457","129.0743155149935","104.30247718383312","594.2633637548892"
"WK036346  ","12","3","2.1","8676","815","6","94","89","11","47","52","100","0","3030","1550","3900","95.3","69.2","26.2","47.7","67.1","6.3","0.7","0.3","0.2","0.4","497.29241877256317","501.8050541516246","201.26353790613717","95.66787003610108","306.85920577617327","274.3682310469314","122.74368231046931","592.9602888086642","319.4945848375451","67.68953068592057","21.660649819494584","310.46931407942236","107.40072202166066","11.732851985559567","2.707581227436823","482.8519855595668","221.1191335740072","110.10830324909747","152.52707581227438","473.82671480144404"
"WK036347  ","10","5","1.8","9776","815","6","94","88","12","39","61","99","1","2790","1430","9700","83","64.3","26.3","45.1","63.3","6.2","0.6","0.3","0.5","0.4","485.20249221183803","514.797507788162","159.65732087227414","92.28971962616822","308.41121495327104","255.06230529595015","185.3582554517134","574.7663551401869","325.1557632398754","68.92523364485982","31.931464174454828","292.4454828660436","93.45794392523365","10.12461059190031","5.451713395638629","538.1619937694704","284.26791277258565","128.1152647975078","126.5576323987539","526.791277258567"
"WK036348  ","14","6","1.7","12330","347","1","99","94","6","18","82","84","16","1920","820","9800","41","34.4","36.7","29.5","63.8","12.2","0.5","0.4","0.3","0.4","468.22033898305085","531.7796610169491","128.8135593220339","101.69491525423729","383.89830508474574","240.67796610169492","145.33898305084745","652.1186440677966","216.52542372881356","102.54237288135593","30.084745762711865","198.72881355932202","219.0677966101695","13.983050847457626","6.3559322033898304","588.1355932203389","330.93220338983053","126.27118644067797","131.35593220338984","555"
"WK036349  ","9","4","2.1","9837","848","15","85","91","9","52","48","100","0","3380","1780","6100","90.2","64.8","24.8","50.9","62.5","5.4","0.8","0.3","0.4","0.4","470.9603220241518","528.4646348476135","203.56526739505463","101.20759056929269","265.6699252443933","253.01897642323175","177.11328349626223","534.2150661299597","365.1523864289822","64.97987349051179","36.802760207015524","299.5974698102358","97.18228867165037","9.7757331799885","4.6003450258769405","481.3110983323749","219.66647498562392","108.10810810810811","154.11155836687752","445.19838987924095"
"WK036351  ","15","1","2.6","11566","353","24","76","96","4","43","56","0","100","2970","NaN","5000","44.1","29","31.1","37.1","69.4","10","0.7","0.5","0.5","0.3","485.3228962818004","514.6771037181996","313.11154598825834","89.3672537508154","370.515329419439","195.04240052185258","33.92041748206132","662.1004566210046","268.75407697325505","61.969993476842795","8.48010437051533","150.68493150684932","378.99543378995435","15.003261578604045","1.9569471624266144","383.56164383561645","123.28767123287672","60.01304631441618","201.5655577299413","365.1663405088063"
"WK036352  ","18","7","1.7","15253","409","2","98","94","6","27","71","94","6","2420","1150","12300","46.3","38.3","28.8","36.9","69.8","7.4","0.5","0.2","0.3","0.4","460.7225720914816","538.9459728206828","142.85714285714286","112.03181968843222","404.3752071594299","202.51905866755055","138.8796818031157","671.5280079549221","219.75472323500165","77.2290354656944","31.819688432217436","202.51905866755055","110.70599933708982","18.561484918793504","7.623467020218761","572.0914816042426","316.8710639708319","133.24494530991052","122.30692741133576","503.8780245276765"
"WK036353  ","12","5","1.6","20961","314","0","100","95","5","16","84","94","6","1960","970","4600","32.9","28.6","39.7","22.9","63.6","13","0.4","0.3","0.3","0.6","479.51582867783986","519.5530726256983","108.0074487895717","135.0093109869646","405.9590316573557","228.11918063314712","123.83612662942272","698.3240223463687","182.49534450651768","97.76536312849161","23.277467411545622","202.048417132216","202.97951582867785","12.104283054003725","5.58659217877095","626.6294227188082","384.5437616387337","131.2849162011173","112.66294227188082","557.5418994413408"
"WK036354  ","13","4","1.6","9513","303","1","99","95","5","20","79","98","2","1820","980","7900","35.5","30.9","38.2","26.1","63.4","13.4","0.4","0.3","0.3","0.4","464.59694989106754","534.8583877995643","105.119825708061","123.63834422657952","406.318082788671","229.30283224400873","136.16557734204792","700.4357298474946","170.479302832244","102.94117647058823","27.233115468409586","182.46187363834423","188.45315904139434","13.071895424836601","4.357298474945534","637.2549019607843","397.05882352941177","132.89760348583877","108.38779956427015","573.3115468409586"
"WK036355  ","12","10","1.7","6995","273","15","85","93","7","17","82","87","13","1960","1010","8600","33.3","28","41.5","23.3","58.8","12.4","0.5","0.4","0.6","0.8","498.4184365115228","501.1296882060551","126.07320379575238","155.4450971531857","351.107094441934","223.22638951649344","144.60009037505648","665.6122910076818","213.73700858563038","85.85630366018978","35.24627202892002","172.6163578852237","244.01265250790783","12.200632625395391","10.393131495707184","577.0447356529597","349.2995933122458","116.13194758246723","112.51694532309082","535.2010845006778"
"WK036356  ","13","3","1.9","5523","358","6","94","95","5","38","62","66","34","2490","1010","11800","42.1","33.2","33.7","34","64.8","5.9","0.5","0.5","0.5","0.6","476.40449438202245","523.2744783306581","165.97110754414126","184.59069020866772","304.01284109149276","238.20224719101122","107.54414125200643","660.9951845906902","255.85874799357944","58.74799357945425","25.040128410914928","206.74157303370785","131.30016051364365","13.804173354735152","3.852327447833066","529.6950240770466","272.8731942215088","117.17495987158908","140.28892455858747","481.1556982343499"
"WK036357  ","8","9","1.6","2971","231","31","69","98","2","15","85","100","0","1790","970","2700","26.2","22.3","47","12.6","51.9","15.7","0.5","0.3","1.6","1.3","470.5882352941176","527.8637770897833","122.29102167182663","77.39938080495357","278.6377708978328","280.1857585139319","241.4860681114551","547.9876160990713","249.22600619195046","151.70278637770897","55.72755417956656","120.74303405572755","250.77399380804954","7.739938080495356","9.287925696594428","613.0030959752322","363.7770897832817","126.93498452012383","123.83900928792569","603.0959752321982"
"WK036358  ","6","1","1.3","1555","190","1","99","94","6","15","85","15","85","1840","20","3500","33.1","30","55.1","20.8","51.7","11.9","0.5","1.6","0.8","0.9","516.3841807909605","483.61581920903956","56.49717514124294","403.3898305084746","387.57062146892656","112.99435028248588","40.67796610169491","827.1186440677966","124.29378531073446","41.80790960451977","7.909604519774011","176.27118644067798","247.45762711864407","5.649717514124294","1.1299435028248588","705.0847457627119","571.7514124293785","93.78531073446328","40.67796610169491","681.1299435028249"
"WK036359  ","12","8","1.9","3433","625","33","67","89","11","76","23","100","0","3170","1760","1000","79.9","58.8","23.1","51.7","59.8","3.8","0.8","0.4","0.6","0.8","450.381679389313","549.6183206106871","194.65648854961833","83.96946564885496","251.9083969465649","240.45801526717557","236.6412213740458","515.2671755725191","374.0458015267176","61.06870229007634","53.43511450381679","312.9770992366412","110.68702290076335","11.450381679389313","7.633587786259542","515.2671755725191","259.5419847328244","114.50381679389314","148.85496183206106","531.2977099236641"
"WK036360  ","12","6","1.9","8145","185","24","76","94","6","11","87","99","1","2000","1140","7600","23.3","18.4","52.6","8.8","53.1","20.2","0.5","0.3","0.5","0.4","493.8335046248715","505.65262076053443","172.66187050359713","110.99691675231243","328.36587872559096","268.7564234326824","120.24665981500515","610.9969167523125","237.92394655704007","112.53854059609455","39.05447070914697","116.64953751284686","397.2250770811922","11.819116135662899","6.166495375128469","519.5272353545735","263.61767728674204","94.55292908530319","161.8705035971223","503.49434737923946"
"WK036361  ","14","4","1.9","7001","198","8","92","97","3","20","80","97","3","1900","980","6600","24.7","19.8","50.1","11.1","54.9","19.9","0.5","0.4","0.4","0.4","506.33675316837656","493.66324683162344","162.3415811707906","112.85455642727821","350.0301750150875","266.74713337356667","109.83705491852746","631.864815932408","234.15811707905854","106.21605310802656","28.96801448400724","134.58056729028365","448.4007242003621","14.48400724200362","4.224502112251056","532.8907664453832","286.0591430295715","98.97404948702474","149.06457453228725","491.2492456246228"
"WK036362  ","13","9","1.9","8238","204","90","10","97","3","18","82","100","0","2020","1140","2900","26.1","21.7","43.7","11.4","54.9","10.4","0.7","0.4","0.8","0.6","471.004243281471","528.995756718529","141.44271570014143","86.28005657708628","230.55162659123056","304.10183875530413","240.45261669024046","486.5629420084866","325.31824611032533","127.2984441301273","63.64922206506365","107.4964639321075","138.6138613861386","14.144271570014144","9.900990099009901","527.5813295615276","237.62376237623764","130.12729844413013","161.24469589816124","521.3578500707214"
"WK036363  ","14","8","2","11419","194","87","13","98","2","16","84","100","0","2440","1130","1500","24.4","19.8","47.5","10.4","53.5","14.3","0.7","0.8","1","0.5","485.7142857142857","514.2857142857143","158.44155844155844","103.8961038961039","251.94805194805195","314.2857142857143","174.02597402597402","519.4805194805194","311.68831168831167","109.0909090909091","64.93506493506493","98.7012987012987","194.80519480519482","12.987012987012987","7.792207792207792","490.90909090909093","205.19480519480518","119.48051948051948","168.83116883116884","473.76623376623377"
"WK036364  ","9","3","2.6","4705","437","85","15","94","6","89","10","94","6","3380","1760","1200","50.5","36.8","29.3","41.8","66.9","4","0.9","0.8","1.1","0.8","489.6142433234421","507.4183976261128","243.32344213649853","94.95548961424332","195.84569732937686","329.37685459940656","142.43323442136497","587.5370919881306","341.24629080118694","44.510385756676556","29.673590504451038","163.20474777448072","44.510385756676556","8.90207715133531","2.9673590504451037","382.7893175074184","97.92284866468843","106.82492581602374","183.97626112759644","373.29376854599406"
"WK036365  ","13","10","2.1","7137","202","72","28","98","2","29","71","87","13","2350","960","8800","26.8","21.3","43.6","14","58","12.7","0.7","0.6","1","0.8","481.2692816218599","518.7307183781402","176.28911414720142","96.95901278096078","275.8924636403702","277.6553547818422","173.6447774349934","533.7152930806523","308.9466725429705","105.77346848832084","52.44601145879242","100.0440722785368","260.4671661524901","13.221683561040106","10.577346848832084","469.81048920229176","196.56236227412958","107.97708241516087","166.15249008373732","451.3001322168356"
"WK036366  ","11","5","2.2","3537","213","42","58","98","2","45","55","97","3","2500","1110","7000","29.1","23.1","40.8","17.9","60","11","0.8","0.8","0.6","0.6","485.39325842696627","514.0449438202247","173.03370786516854","133.14606741573033","248.31460674157304","302.80898876404495","143.82022471910113","525.2808988764045","339.3258426966292","91.01123595505618","44.943820224719104","113.48314606741573","301.12359550561797","11.235955056179776","5.056179775280899","452.80898876404495","170.7865168539326","107.30337078651685","175.8426966292135","414.3820224719101"
"WK036367  ","12","6","2.4","2278","299","84","16","98","2","58","41","94","6","3010","1350","2400","35.2","27.6","36.5","23.9","62.9","6.2","1","1.3","1.3","0.5","480.45602605863195","519.5439739413681","184.03908794788273","102.60586319218241","226.3843648208469","315.96091205211724","174.2671009771987","498.371335504886","405.53745928338765","61.88925081433225","39.08794788273616","109.12052117263843","171.0097719869707","11.400651465798045","6.514657980456026","420.1954397394137","112.37785016286645","128.6644951140065","182.41042345276873","397.3941368078176"
"WK036368  ","14","5","2.2","9313","191","15","85","97","3","29","70","85","15","2350","920","9700","25.6","18.9","47.7","12.5","54.6","15.1","0.6","0.5","0.5","0.4","486.99585375047116","513.0041462495288","215.6049754994346","137.20316622691294","305.31473803241613","222.01281568036185","119.86430456087449","569.9208443271768","295.1375800980023","98.37919336600075","37.31624575951753","110.8179419525066","581.6057293629852","14.700339238597813","5.653976630229929","451.564266867697","196.38145495665285","84.43271767810026","171.50395778364117","415.5295891443649"
"WK036369  ","10","15","1.9","7363","175","6","94","97","3","30","70","96","4","2040","780","8600","24.8","19.9","49.2","11.5","50.3","14.6","0.5","0.5","0.6","0.3","477.96762589928056","521.5827338129496","154.67625899280574","140.73741007194243","269.3345323741007","218.5251798561151","217.17625899280574","545.863309352518","274.73021582733816","109.26258992805755","71.0431654676259","133.5431654676259","450.08992805755395","10.341726618705035","15.287769784172662","526.9784172661871","285.9712230215827","108.36330935251799","133.0935251798561","468.25539568345323"
"WK036370  ","12","11","2.2","8672","191","18","82","98","2","29","70","84","16","2270","810","10700","25.3","19.4","48.8","12.5","52.7","15.7","0.6","0.6","0.9","0.5","487.9916463626871","512.0083536373129","194.57013574660633","126.00069613644274","276.7142359902541","243.99582318134355","159.0671771667247","542.6383571179952","313.9575356769927","96.4148973198747","47.337278106508876","106.16080751827359","506.0911938739993","12.530455969369996","11.138183083884442","451.0964148973199","195.9624086320919","94.32648799164636","161.5036547163244","415.5934563174382"
