geo_code,geo_name,pct_married,pct_single,pct_widowed,pct_divorced,women_per1000,mean_income_ksek,median_income_ksek,unemployment_rate,labour_force_participation_rate,employment_rate,pct_tertiary_edu,pct_basic_edu
0686,Eksjö,34.6279226618705,50.52270683453237,5.2045863309352525,9.64478417266187,495.6160071942446,345.5,320.4,5.5,82.9,78.3,33.55284820546592,16.89990121830754
0687,Tranås,34.858095033326165,50.5213932487637,5.498817458611051,9.121694259299074,493.38851859815094,337.8,319.5,6.2,81.8,76.7,28.548745633534455,17.934264845982852
0760,Uppvidinge,34.87473788765037,51.175366957289484,5.319501158812493,8.630393996247655,475.88566383401394,324.5,312.6,6.7,82.4,77,22.668810289389068,22.20257234726688
0761,Lessebo,34.7930992882133,50.367957534081306,5.1514054771383755,9.687537700567017,487.5135722041259,314.6,306,8.9,79.5,72.5,26.426642664266424,23.762376237623762
0763,Tingsryd,34.54788567608224,50.30085241517634,5.958549222797927,9.192712685943507,483.3695470499749,317.1,312.8,5,80.6,76.6,25.222588120502497,18.94133430906208
0764,Alvesta,35.96570852244075,51.0690872415532,4.820978315683308,8.144225920322743,486.48512355017647,334.7,319.4,7,83.1,77.3,28.17078585170934,19.860885008139707
0765,Älmhult,37.143828244491026,50.761910156913835,4.237240129156517,7.857021469438623,493.96703109952983,363.5,341.4,5.7,82.4,77.7,36.66417476534596,17.027992358169282
0767,Markaryd,36.09378144495874,49.3157576977259,5.121754880257598,9.468705977057757,482.5920708392031,316,311.2,5.5,81.7,77.3,22.56312389900176,21.31532589547857
0780,Växjö,31.41436329245225,56.379278784550614,3.6365855146744765,8.569772408322656,493.91868529704885,360.8,326,6.1,80.9,76,43.97217042031272,14.086931573662314
0781,Ljungby,35.47029702970297,50.34653465346535,4.996463932107496,9.186704384724187,486.77510608203676,341,326,4.2,83.4,79.9,29.266319462001317,16.600091014815188
0821,Högsby,35.970682202593494,47.171584288667546,6.502537117083255,10.355196391655703,491.824844953956,293.7,287.4,7.6,75.6,69.7,22.35135135135135,20.7027027027027
0834,Torsås,34.0922107674685,48.92611683848797,5.698739977090493,11.282932416953036,479.3814432989691,323.4,312.1,4.8,79.5,75.8,26.90704460191747,18.799499791579823
0840,Mörbylånga,37.79585798816568,47.744082840236686,5.103550295857988,9.356508875739646,505.30078895463515,367.9,344.8,2.8,83.9,81.6,39.81012074845608,14.462162411282145
